（別添）大雨警報・注意報の土壌雨量指数基準値,,,,令和6年5月23日現在,
市町村等をまとめた地域,市町村等,地域メッシュコード（１km格子対応）,土壌雨量指数基準（注意報）,土壌雨量指数基準（警報）,
出雲地区,出雲市,53321639,146,－,
出雲地区,出雲市,53321640,120,152,
出雲地区,出雲市,53321641,116,147,
出雲地区,出雲市,53321642,121,154,
出雲地区,出雲市,53321643,115,146,
出雲地区,出雲市,53321644,109,139,
出雲地区,出雲市,53321645,130,165,
出雲地区,出雲市,53321646,131,167,
出雲地区,出雲市,53321647,109,139,
出雲地区,出雲市,53321648,109,139,
出雲地区,出雲市,53321649,113,144,
出雲地区,出雲市,53321650,112,143,
出雲地区,出雲市,53321651,113,144,
出雲地区,出雲市,53321652,114,145,
出雲地区,出雲市,53321653,104,132,
出雲地区,出雲市,53321654,113,144,
出雲地区,出雲市,53321655,130,165,
出雲地区,出雲市,53321656,124,158,
出雲地区,出雲市,53321657,110,140,
出雲地区,出雲市,53321658,120,152,
出雲地区,出雲市,53321659,119,151,
出雲地区,出雲市,53321660,118,150,
出雲地区,出雲市,53321661,112,143,
出雲地区,出雲市,53321662,108,137,
出雲地区,出雲市,53321663,97,124,
出雲地区,出雲市,53321664,109,138,
出雲地区,出雲市,53321665,143,182,
出雲地区,出雲市,53321666,120,152,
出雲地区,出雲市,53321667,125,159,
出雲地区,出雲市,53321668,105,133,
出雲地区,出雲市,53321669,114,145,
出雲地区,出雲市,53321670,107,136,
出雲地区,出雲市,53321671,112,142,
出雲地区,出雲市,53321672,103,131,
出雲地区,出雲市,53321673,108,137,
出雲地区,出雲市,53321674,124,157,
出雲地区,出雲市,53321675,119,151,
出雲地区,出雲市,53321676,109,139,
出雲地区,出雲市,53321677,109,139,
出雲地区,出雲市,53321678,120,152,
出雲地区,出雲市,53321679,114,145,
出雲地区,出雲市,53321683,98,125,
出雲地区,出雲市,53321684,113,144,
出雲地区,出雲市,53321685,114,145,
出雲地区,出雲市,53321686,110,140,
出雲地区,出雲市,53321687,111,141,
出雲地区,出雲市,53321688,109,139,
出雲地区,出雲市,53321689,109,139,
出雲地区,出雲市,53321694,114,－,
出雲地区,出雲市,53321695,109,139,
出雲地区,出雲市,53321696,111,141,
出雲地区,出雲市,53321697,112,142,
出雲地区,出雲市,53321698,110,140,
出雲地区,出雲市,53321699,109,139,
出雲地区,出雲市,53321700,146,－,
出雲地区,出雲市,53321701,146,－,
出雲地区,出雲市,53321702,146,－,
出雲地区,出雲市,53321710,146,－,
出雲地区,出雲市,53321720,146,－,
出雲地区,出雲市,53321730,146,－,
出雲地区,出雲市,53321750,109,138,
出雲地区,出雲市,53321751,118,150,
出雲地区,出雲市,53321752,113,144,
出雲地区,出雲市,53321760,109,138,
出雲地区,出雲市,53321761,125,159,
出雲地区,出雲市,53321762,115,146,
出雲地区,出雲市,53321770,105,133,
出雲地区,出雲市,53321771,120,153,
出雲地区,出雲市,53321772,112,142,
出雲地区,出雲市,53321780,105,133,
出雲地区,出雲市,53321781,105,134,
出雲地区,出雲市,53321782,127,161,
出雲地区,出雲市,53321790,99,126,
出雲地区,出雲市,53321791,109,139,
出雲地区,出雲市,53322606,105,133,
出雲地区,出雲市,53322607,101,129,
出雲地区,出雲市,53322608,109,139,
出雲地区,出雲市,53322609,99,126,
出雲地区,出雲市,53322618,109,－,
出雲地区,出雲市,53322619,104,132,
出雲地区,出雲市,53322700,104,132,
出雲地区,出雲市,53322701,105,133,
出雲地区,出雲市,53322710,109,139,
出雲地区,出雲市,53322711,114,145,
雲南地区,雲南市,52325549,121,154,
雲南地区,雲南市,52325557,116,148,
雲南地区,雲南市,52325558,122,155,
雲南地区,雲南市,52325559,122,155,
雲南地区,雲南市,52325567,122,155,
雲南地区,雲南市,52325568,123,156,
雲南地区,雲南市,52325569,123,156,
雲南地区,雲南市,52325577,115,146,
雲南地区,雲南市,52325578,121,154,
雲南地区,雲南市,52325579,127,161,
雲南地区,雲南市,52325586,118,150,
雲南地区,雲南市,52325587,113,144,
雲南地区,雲南市,52325588,119,151,
雲南地区,雲南市,52325589,120,152,
雲南地区,雲南市,52325596,112,143,
雲南地区,雲南市,52325597,112,142,
雲南地区,雲南市,52325598,112,143,
雲南地区,雲南市,52325599,117,149,
雲南地区,雲南市,52325628,127,162,
雲南地区,雲南市,52325629,123,156,
雲南地区,雲南市,52325635,125,159,
雲南地区,雲南市,52325636,120,153,
雲南地区,雲南市,52325637,120,153,
雲南地区,雲南市,52325638,120,153,
雲南地区,雲南市,52325639,124,158,
雲南地区,雲南市,52325640,127,161,
雲南地区,雲南市,52325641,116,148,
雲南地区,雲南市,52325645,124,158,
雲南地区,雲南市,52325646,124,158,
雲南地区,雲南市,52325647,125,159,
雲南地区,雲南市,52325648,124,158,
雲南地区,雲南市,52325649,120,152,
雲南地区,雲南市,52325650,122,155,
雲南地区,雲南市,52325651,127,162,
雲南地区,雲南市,52325652,122,155,
雲南地区,雲南市,52325655,124,158,
雲南地区,雲南市,52325656,124,158,
雲南地区,雲南市,52325657,124,158,
雲南地区,雲南市,52325658,124,158,
雲南地区,雲南市,52325659,119,151,
雲南地区,雲南市,52325660,122,155,
雲南地区,雲南市,52325661,128,163,
雲南地区,雲南市,52325662,123,156,
雲南地区,雲南市,52325663,126,160,
雲南地区,雲南市,52325664,124,158,
雲南地区,雲南市,52325665,129,164,
雲南地区,雲南市,52325666,130,165,
雲南地区,雲南市,52325667,125,159,
雲南地区,雲南市,52325668,124,158,
雲南地区,雲南市,52325669,124,158,
雲南地区,雲南市,52325670,127,162,
雲南地区,雲南市,52325671,129,164,
雲南地区,雲南市,52325672,128,163,
雲南地区,雲南市,52325673,120,153,
雲南地区,雲南市,52325674,120,152,
雲南地区,雲南市,52325675,124,158,
雲南地区,雲南市,52325676,131,166,
雲南地区,雲南市,52325677,127,161,
雲南地区,雲南市,52325678,126,160,
雲南地区,雲南市,52325679,124,158,
雲南地区,雲南市,52325680,120,153,
雲南地区,雲南市,52325681,121,154,
雲南地区,雲南市,52325682,107,136,
雲南地区,雲南市,52325683,120,153,
雲南地区,雲南市,52325684,124,158,
雲南地区,雲南市,52325685,131,166,
雲南地区,雲南市,52325686,131,167,
雲南地区,雲南市,52325687,122,155,
雲南地区,雲南市,52325688,127,161,
雲南地区,雲南市,52325689,131,167,
雲南地区,雲南市,52325690,118,150,
雲南地区,雲南市,52325691,113,144,
雲南地区,雲南市,52325692,114,145,
雲南地区,雲南市,52325693,124,158,
雲南地区,雲南市,52325694,131,166,
雲南地区,雲南市,52325695,130,165,
雲南地区,雲南市,52325696,124,158,
雲南地区,雲南市,52325697,120,153,
雲南地区,雲南市,52325698,131,167,
雲南地区,雲南市,52325699,131,166,
雲南地区,雲南市,52325720,116,148,
雲南地区,雲南市,52325730,120,153,
雲南地区,雲南市,52325731,127,－,
雲南地区,雲南市,52325740,120,152,
雲南地区,雲南市,52325741,120,152,
雲南地区,雲南市,52325750,119,151,
雲南地区,雲南市,52325751,114,145,
雲南地区,雲南市,52325752,120,152,
雲南地区,雲南市,52325760,119,151,
雲南地区,雲南市,52325761,119,151,
雲南地区,雲南市,52325770,120,152,
雲南地区,雲南市,52325771,129,164,
雲南地区,雲南市,52325780,125,159,
雲南地区,雲南市,52325781,119,151,
雲南地区,雲南市,52325782,123,156,
雲南地区,雲南市,52325783,124,157,
雲南地区,雲南市,52325784,124,158,
雲南地区,雲南市,52325790,125,159,
雲南地区,雲南市,52325791,113,144,
雲南地区,雲南市,52325792,112,142,
雲南地区,雲南市,52325793,122,155,
雲南地区,雲南市,52325794,112,142,
雲南地区,雲南市,52325795,112,142,
雲南地区,雲南市,52326507,116,148,
雲南地区,雲南市,52326509,112,142,
雲南地区,雲南市,52326519,111,141,
雲南地区,雲南市,52326600,106,135,
雲南地区,雲南市,52326601,107,136,
雲南地区,雲南市,52326602,107,136,
雲南地区,雲南市,52326603,119,151,
雲南地区,雲南市,52326604,129,164,
雲南地区,雲南市,52326605,129,164,
雲南地区,雲南市,52326606,123,156,
雲南地区,雲南市,52326607,123,156,
雲南地区,雲南市,52326608,129,164,
雲南地区,雲南市,52326609,120,152,
雲南地区,雲南市,52326610,116,147,
雲南地区,雲南市,52326611,116,147,
雲南地区,雲南市,52326612,107,136,
雲南地区,雲南市,52326613,118,150,
雲南地区,雲南市,52326614,118,150,
雲南地区,雲南市,52326615,122,155,
雲南地区,雲南市,52326616,122,155,
雲南地区,雲南市,52326617,121,154,
雲南地区,雲南市,52326618,112,142,
雲南地区,雲南市,52326619,112,142,
雲南地区,雲南市,52326620,121,154,
雲南地区,雲南市,52326621,120,153,
雲南地区,雲南市,52326622,121,154,
雲南地区,雲南市,52326623,117,149,
雲南地区,雲南市,52326624,124,158,
雲南地区,雲南市,52326625,129,164,
雲南地区,雲南市,52326626,122,155,
雲南地区,雲南市,52326627,121,154,
雲南地区,雲南市,52326628,120,152,
雲南地区,雲南市,52326629,114,145,
雲南地区,雲南市,52326631,125,159,
雲南地区,雲南市,52326632,121,154,
雲南地区,雲南市,52326633,127,162,
雲南地区,雲南市,52326634,129,164,
雲南地区,雲南市,52326635,129,164,
雲南地区,雲南市,52326636,127,162,
雲南地区,雲南市,52326637,126,160,
雲南地区,雲南市,52326638,120,152,
雲南地区,雲南市,52326639,114,145,
雲南地区,雲南市,52326641,131,166,
雲南地区,雲南市,52326642,120,153,
雲南地区,雲南市,52326643,127,161,
雲南地区,雲南市,52326644,128,163,
雲南地区,雲南市,52326645,128,163,
雲南地区,雲南市,52326646,127,161,
雲南地区,雲南市,52326647,125,159,
雲南地区,雲南市,52326648,130,－,
雲南地区,雲南市,52326649,120,152,
雲南地区,雲南市,52326651,114,145,
雲南地区,雲南市,52326652,125,159,
雲南地区,雲南市,52326653,120,153,
雲南地区,雲南市,52326654,126,160,
雲南地区,雲南市,52326655,120,153,
雲南地区,雲南市,52326656,125,159,
雲南地区,雲南市,52326657,130,165,
雲南地区,雲南市,52326658,124,158,
雲南地区,雲南市,52326659,130,165,
雲南地区,雲南市,52326661,119,151,
雲南地区,雲南市,52326662,120,152,
雲南地区,雲南市,52326663,120,152,
雲南地区,雲南市,52326664,120,152,
雲南地区,雲南市,52326665,120,152,
雲南地区,雲南市,52326666,124,158,
雲南地区,雲南市,52326667,124,158,
雲南地区,雲南市,52326668,129,164,
雲南地区,雲南市,52326669,129,164,
雲南地区,雲南市,52326672,124,158,
雲南地区,雲南市,52326673,125,159,
雲南地区,雲南市,52326674,125,159,
雲南地区,雲南市,52326675,124,158,
雲南地区,雲南市,52326676,124,158,
雲南地区,雲南市,52326677,124,158,
雲南地区,雲南市,52326678,124,158,
雲南地区,雲南市,52326679,123,156,
雲南地区,雲南市,52326682,129,164,
雲南地区,雲南市,52326683,131,167,
雲南地区,雲南市,52326684,131,167,
雲南地区,雲南市,52326685,126,160,
雲南地区,雲南市,52326686,124,158,
雲南地区,雲南市,52326687,124,158,
雲南地区,雲南市,52326688,123,156,
雲南地区,雲南市,52326689,122,155,
雲南地区,雲南市,52326693,131,166,
雲南地区,雲南市,52326694,137,174,
雲南地区,雲南市,52326695,131,167,
雲南地区,雲南市,52326696,125,159,
雲南地区,雲南市,52326697,124,157,
雲南地区,雲南市,52326698,122,155,
雲南地区,雲南市,52326699,122,155,
雲南地区,雲南市,52326700,114,145,
雲南地区,雲南市,52326701,107,136,
雲南地区,雲南市,52326702,101,129,
雲南地区,雲南市,52326703,107,136,
雲南地区,雲南市,52326704,107,136,
雲南地区,雲南市,52326705,107,136,
雲南地区,雲南市,52326710,101,129,
雲南地区,雲南市,52326711,106,135,
雲南地区,雲南市,52326712,107,136,
雲南地区,雲南市,52326713,102,130,
雲南地区,雲南市,52326714,109,138,
雲南地区,雲南市,52326715,108,137,
雲南地区,雲南市,52326720,109,139,
雲南地区,雲南市,52326721,127,－,
雲南地区,雲南市,52326722,111,141,
雲南地区,雲南市,52326723,109,138,
雲南地区,雲南市,52326724,119,151,
雲南地区,雲南市,52326725,117,149,
雲南地区,雲南市,52326730,114,145,
雲南地区,雲南市,52326731,127,－,
雲南地区,雲南市,52326732,122,155,
雲南地区,雲南市,52326733,123,156,
雲南地区,雲南市,52326734,118,150,
雲南地区,雲南市,52326735,122,155,
雲南地区,雲南市,52326740,120,152,
雲南地区,雲南市,52326741,121,154,
雲南地区,雲南市,52326742,127,162,
雲南地区,雲南市,52326743,127,162,
雲南地区,雲南市,52326744,121,154,
雲南地区,雲南市,52326745,120,153,
雲南地区,雲南市,52326750,130,165,
雲南地区,雲南市,52326751,125,159,
雲南地区,雲南市,52326752,131,167,
雲南地区,雲南市,52326753,126,160,
雲南地区,雲南市,52326754,125,159,
雲南地区,雲南市,52326755,124,158,
雲南地区,雲南市,52326760,124,157,
雲南地区,雲南市,52326761,124,158,
雲南地区,雲南市,52326762,124,157,
雲南地区,雲南市,52326763,124,158,
雲南地区,雲南市,52326764,124,157,
雲南地区,雲南市,52326765,124,157,
雲南地区,雲南市,52326766,117,149,
雲南地区,雲南市,52326770,117,149,
雲南地区,雲南市,52326771,117,149,
雲南地区,雲南市,52326772,116,148,
雲南地区,雲南市,52326773,116,148,
雲南地区,雲南市,52326774,122,155,
雲南地区,雲南市,52326775,116,148,
雲南地区,雲南市,52326776,116,148,
雲南地区,雲南市,52326780,116,148,
雲南地区,雲南市,52326781,112,142,
雲南地区,雲南市,52326782,122,155,
雲南地区,雲南市,52326783,116,148,
雲南地区,雲南市,52326784,122,155,
雲南地区,雲南市,52326785,116,148,
雲南地区,雲南市,52326786,121,154,
雲南地区,雲南市,52326790,116,148,
雲南地区,雲南市,52326791,116,148,
雲南地区,雲南市,52326792,117,149,
雲南地区,雲南市,52326793,123,156,
雲南地区,雲南市,52326794,117,149,
雲南地区,雲南市,52326795,116,148,
雲南地区,雲南市,52326796,121,154,
雲南地区,雲南市,52327603,123,156,
雲南地区,雲南市,52327604,124,158,
雲南地区,雲南市,52327605,124,158,
雲南地区,雲南市,52327606,136,173,
雲南地区,雲南市,52327607,124,157,
雲南地区,雲南市,52327608,122,155,
雲南地区,雲南市,52327609,112,142,
雲南地区,雲南市,52327613,116,147,
雲南地区,雲南市,52327614,101,129,
雲南地区,雲南市,52327615,124,157,
雲南地区,雲南市,52327616,130,165,
雲南地区,雲南市,52327617,124,157,
雲南地区,雲南市,52327618,116,148,
雲南地区,雲南市,52327619,121,154,
雲南地区,雲南市,52327623,109,139,
雲南地区,雲南市,52327624,109,139,
雲南地区,雲南市,52327625,116,148,
雲南地区,雲南市,52327626,123,156,
雲南地区,雲南市,52327627,117,149,
雲南地区,雲南市,52327628,116,148,
雲南地区,雲南市,52327629,116,148,
雲南地区,雲南市,52327634,105,133,
雲南地区,雲南市,52327635,115,146,
雲南地区,雲南市,52327636,111,141,
雲南地区,雲南市,52327637,111,141,
雲南地区,雲南市,52327638,122,155,
雲南地区,雲南市,52327639,123,156,
雲南地区,雲南市,52327644,114,145,
雲南地区,雲南市,52327645,120,152,
雲南地区,雲南市,52327646,120,152,
雲南地区,雲南市,52327647,115,146,
雲南地区,雲南市,52327648,122,155,
雲南地区,雲南市,52327649,127,162,
雲南地区,雲南市,52327655,120,152,
雲南地区,雲南市,52327656,120,152,
雲南地区,雲南市,52327657,114,145,
雲南地区,雲南市,52327658,120,153,
雲南地区,雲南市,52327659,116,148,
雲南地区,雲南市,52327667,120,152,
雲南地区,雲南市,52327668,109,138,
雲南地区,雲南市,52327669,109,139,
雲南地区,雲南市,52327677,120,153,
雲南地区,雲南市,52327678,109,138,
雲南地区,雲南市,52327679,103,131,
雲南地区,雲南市,52327689,104,132,
雲南地区,雲南市,52327700,116,148,
雲南地区,雲南市,52327701,116,148,
雲南地区,雲南市,52327702,118,150,
雲南地区,雲南市,52327703,124,157,
雲南地区,雲南市,52327704,123,156,
雲南地区,雲南市,52327705,122,155,
雲南地区,雲南市,52327706,120,153,
雲南地区,雲南市,52327707,120,153,
雲南地区,雲南市,52327708,111,141,
雲南地区,雲南市,52327709,106,135,
雲南地区,雲南市,52327710,112,142,
雲南地区,雲南市,52327711,116,148,
雲南地区,雲南市,52327712,116,148,
雲南地区,雲南市,52327713,123,156,
雲南地区,雲南市,52327714,123,156,
雲南地区,雲南市,52327715,116,148,
雲南地区,雲南市,52327716,116,147,
雲南地区,雲南市,52327717,116,147,
雲南地区,雲南市,52327718,112,142,
雲南地区,雲南市,52327719,102,130,
雲南地区,雲南市,52327720,116,148,
雲南地区,雲南市,52327721,112,142,
雲南地区,雲南市,52327722,121,154,
雲南地区,雲南市,52327723,116,148,
雲南地区,雲南市,52327724,116,148,
雲南地区,雲南市,52327725,116,148,
雲南地区,雲南市,52327726,116,148,
雲南地区,雲南市,52327727,111,141,
雲南地区,雲南市,52327728,107,136,
雲南地区,雲南市,52327729,104,132,
雲南地区,雲南市,52327730,117,149,
雲南地区,雲南市,52327731,117,149,
雲南地区,雲南市,52327732,116,148,
雲南地区,雲南市,52327733,116,148,
雲南地区,雲南市,52327734,110,140,
雲南地区,雲南市,52327735,109,139,
雲南地区,雲南市,52327736,105,134,
雲南地区,雲南市,52327737,101,129,
雲南地区,雲南市,52327738,102,130,
雲南地区,雲南市,52327739,109,139,
雲南地区,雲南市,52327740,118,150,
雲南地区,雲南市,52327741,118,150,
雲南地区,雲南市,52327742,112,143,
雲南地区,雲南市,52327743,112,142,
雲南地区,雲南市,52327744,109,139,
雲南地区,雲南市,52327745,105,133,
雲南地区,雲南市,52327746,99,126,
雲南地区,雲南市,52327747,95,121,
雲南地区,雲南市,52327748,101,129,
雲南地区,雲南市,52327749,104,132,
雲南地区,雲南市,52327750,112,142,
雲南地区,雲南市,52327751,112,142,
雲南地区,雲南市,52327752,112,142,
雲南地区,雲南市,52327753,106,135,
雲南地区,雲南市,52327754,110,140,
雲南地区,雲南市,52327755,105,133,
雲南地区,雲南市,52327756,94,120,
雲南地区,雲南市,52327757,94,120,
雲南地区,雲南市,52327758,101,128,
雲南地区,雲南市,52327759,101,129,
雲南地区,雲南市,52327760,109,139,
雲南地区,雲南市,52327761,106,135,
雲南地区,雲南市,52327762,101,129,
雲南地区,雲南市,52327763,101,129,
雲南地区,雲南市,52327764,101,128,
雲南地区,雲南市,52327765,99,126,
雲南地区,雲南市,52327766,94,120,
雲南地区,雲南市,52327767,100,127,
雲南地区,雲南市,52327768,105,134,
雲南地区,雲南市,52327769,106,135,
雲南地区,雲南市,52327770,109,138,
雲南地区,雲南市,52327771,105,133,
雲南地区,雲南市,52327772,101,129,
雲南地区,雲南市,52327773,97,124,
雲南地区,雲南市,52327774,101,129,
雲南地区,雲南市,52327775,105,133,
雲南地区,雲南市,52327776,101,129,
雲南地区,雲南市,52327777,97,124,
雲南地区,雲南市,52327778,101,129,
雲南地区,雲南市,52327779,107,136,
雲南地区,雲南市,52327780,105,133,
雲南地区,雲南市,52327781,105,134,
雲南地区,雲南市,52327782,101,129,
雲南地区,雲南市,52327783,106,135,
雲南地区,雲南市,52327784,96,122,
雲南地区,雲南市,52327785,101,128,
雲南地区,雲南市,52327786,112,142,
雲南地区,雲南市,52327787,99,126,
雲南地区,雲南市,52327788,99,126,
雲南地区,雲南市,52327789,98,125,
雲南地区,雲南市,52327790,105,134,
雲南地区,雲南市,52327791,107,136,
雲南地区,雲南市,52327792,107,136,
雲南地区,雲南市,52327793,111,141,
雲南地区,雲南市,52327794,100,127,
雲南地区,雲南市,52327795,105,133,
雲南地区,雲南市,52327796,97,123,
雲南地区,雲南市,52327797,93,118,
雲南地区,雲南市,52327798,104,132,
雲南地区,雲南市,52327799,104,132,
雲南地区,雲南市,52336091,97,123,
雲南地区,雲南市,52336093,98,125,
雲南地区,雲南市,52336094,103,131,
雲南地区,雲南市,52337000,92,117,
雲南地区,雲南市,52337001,92,117,
雲南地区,雲南市,52337002,99,126,
雲南地区,雲南市,52337003,105,133,
雲南地区,雲南市,52337004,99,126,
雲南地区,雲南市,52337005,98,125,
雲南地区,雲南市,52337010,94,119,
雲南地区,雲南市,52337011,94,120,
雲南地区,雲南市,52337012,101,128,
雲南地区,雲南市,52337013,101,129,
雲南地区,雲南市,52337014,100,127,
雲南地区,雲南市,52337015,94,120,
雲南地区,雲南市,52337020,94,120,
雲南地区,雲南市,52337021,95,121,
雲南地区,雲南市,52337022,100,127,
雲南地区,雲南市,52337023,101,129,
雲南地区,雲南市,52337024,101,129,
雲南地区,雲南市,52337025,101,129,
雲南地区,雲南市,52337030,100,127,
雲南地区,雲南市,52337031,100,127,
雲南地区,雲南市,52337032,100,127,
雲南地区,雲南市,52337033,101,128,
雲南地区,雲南市,52337034,101,129,
雲南地区,雲南市,52337040,99,126,
雲南地区,雲南市,52337041,99,126,
雲南地区,雲南市,52337042,100,127,
雲南地区,雲南市,52337043,101,128,
雲南地区,雲南市,52337044,101,129,
雲南地区,雲南市,52337050,108,137,
雲南地区,雲南市,52337051,109,138,
雲南地区,雲南市,52337052,114,145,
雲南地区,雲南市,52337053,105,133,
雲南地区,雲南市,52337054,106,135,
雲南地区,雲南市,52337060,101,129,
雲南地区,雲南市,52337061,108,137,
雲南地区,雲南市,52337062,104,132,
雲南地区,雲南市,52337063,109,139,
雲南地区,雲南市,52337064,105,133,
雲南地区,雲南市,52337070,97,124,
雲南地区,雲南市,52337071,102,130,
雲南地区,雲南市,52337072,108,137,
雲南地区,雲南市,52337073,109,138,
雲南地区,雲南市,52337074,104,132,
雲南地区,雲南市,52337080,102,130,
雲南地区,雲南市,52337081,112,143,
雲南地区,雲南市,52337082,109,138,
雲南地区,雲南市,52337083,109,139,
雲南地区,雲南市,52337084,105,133,
雲南地区,雲南市,52337090,109,138,
雲南地区,雲南市,52337091,109,138,
雲南地区,雲南市,52337092,114,145,
雲南地区,雲南市,52337093,109,139,
雲南地区,雲南市,52337094,104,132,
雲南地区,雲南市,53320609,109,139,
雲南地区,雲南市,53320619,105,134,
雲南地区,雲南市,53320629,101,129,
雲南地区,雲南市,53320700,106,135,
雲南地区,雲南市,53320701,101,129,
雲南地区,雲南市,53320702,97,123,
雲南地区,雲南市,53320703,92,117,
雲南地区,雲南市,53320704,94,120,
雲南地区,雲南市,53320705,94,120,
雲南地区,雲南市,53320706,95,121,
雲南地区,雲南市,53320707,96,122,
雲南地区,雲南市,53320708,101,129,
雲南地区,雲南市,53320709,107,136,
雲南地区,雲南市,53320710,105,134,
雲南地区,雲南市,53320711,97,124,
雲南地区,雲南市,53320712,112,142,
雲南地区,雲南市,53320713,101,129,
雲南地区,雲南市,53320714,100,127,
雲南地区,雲南市,53320715,99,126,
雲南地区,雲南市,53320716,105,133,
雲南地区,雲南市,53320717,115,146,
雲南地区,雲南市,53320718,109,139,
雲南地区,雲南市,53320719,105,134,
雲南地区,雲南市,53320720,107,136,
雲南地区,雲南市,53320721,108,137,
雲南地区,雲南市,53320722,101,129,
雲南地区,雲南市,53320723,105,133,
雲南地区,雲南市,53320724,105,133,
雲南地区,雲南市,53320725,105,133,
雲南地区,雲南市,53320726,105,133,
雲南地区,雲南市,53320727,110,140,
雲南地区,雲南市,53320728,110,140,
雲南地区,雲南市,53320729,109,139,
雲南地区,雲南市,53320730,122,155,
雲南地区,雲南市,53320731,127,162,
雲南地区,雲南市,53320732,116,148,
雲南地区,雲南市,53320733,109,139,
雲南地区,雲南市,53320734,100,127,
雲南地区,雲南市,53320735,109,139,
雲南地区,雲南市,53320736,105,134,
雲南地区,雲南市,53320737,101,129,
雲南地区,雲南市,53320738,106,135,
雲南地区,雲南市,53320739,110,140,
雲南地区,雲南市,53320741,116,147,
雲南地区,雲南市,53320742,121,154,
雲南地区,雲南市,53320744,100,127,
雲南地区,雲南市,53320745,105,133,
雲南地区,雲南市,53320746,110,140,
雲南地区,雲南市,53320748,107,136,
雲南地区,雲南市,53320749,112,142,
雲南地区,雲南市,53330000,102,130,
雲南地区,雲南市,53330001,103,131,
雲南地区,雲南市,53330002,114,145,
雲南地区,雲南市,53330003,99,126,
雲南地区,雲南市,53330010,111,141,
雲南地区,雲南市,53330011,112,142,
雲南地区,雲南市,53330012,109,138,
雲南地区,雲南市,53330013,105,133,
雲南地区,雲南市,53330020,100,127,
雲南地区,雲南市,53330021,101,129,
雲南地区,雲南市,53330022,102,130,
雲南地区,雲南市,53330023,97,124,
雲南地区,雲南市,53330030,105,133,
雲南地区,雲南市,53330031,110,140,
雲南地区,雲南市,53330032,101,129,
雲南地区,雲南市,53330033,107,136,
雲南地区,雲南市,53330041,111,141,
雲南地区,雲南市,53330042,116,148,
雲南地区,雲南市,53330043,119,151,
雲南地区,奥出雲町,52324795,127,162,
雲南地区,奥出雲町,52324796,124,158,
雲南地区,奥出雲町,52325703,116,148,
雲南地区,奥出雲町,52325704,121,154,
雲南地区,奥出雲町,52325705,121,154,
雲南地区,奥出雲町,52325706,116,148,
雲南地区,奥出雲町,52325707,112,143,
雲南地区,奥出雲町,52325712,122,155,
雲南地区,奥出雲町,52325713,116,148,
雲南地区,奥出雲町,52325714,111,141,
雲南地区,奥出雲町,52325715,114,145,
雲南地区,奥出雲町,52325716,120,152,
雲南地区,奥出雲町,52325717,112,142,
雲南地区,奥出雲町,52325718,112,142,
雲南地区,奥出雲町,52325721,116,148,
雲南地区,奥出雲町,52325722,116,148,
雲南地区,奥出雲町,52325723,116,147,
雲南地区,奥出雲町,52325724,114,145,
雲南地区,奥出雲町,52325725,120,152,
雲南地区,奥出雲町,52325726,114,145,
雲南地区,奥出雲町,52325727,120,－,
雲南地区,奥出雲町,52325728,112,143,
雲南地区,奥出雲町,52325729,114,145,
雲南地区,奥出雲町,52325732,127,－,
雲南地区,奥出雲町,52325733,116,148,
雲南地区,奥出雲町,52325734,116,147,
雲南地区,奥出雲町,52325735,115,146,
雲南地区,奥出雲町,52325736,120,－,
雲南地区,奥出雲町,52325737,120,－,
雲南地区,奥出雲町,52325738,118,150,
雲南地区,奥出雲町,52325739,115,146,
雲南地区,奥出雲町,52325742,127,－,
雲南地区,奥出雲町,52325743,121,154,
雲南地区,奥出雲町,52325744,121,154,
雲南地区,奥出雲町,52325745,116,147,
雲南地区,奥出雲町,52325746,120,152,
雲南地区,奥出雲町,52325747,116,147,
雲南地区,奥出雲町,52325748,116,148,
雲南地区,奥出雲町,52325749,117,149,
雲南地区,奥出雲町,52325753,127,161,
雲南地区,奥出雲町,52325754,122,155,
雲南地区,奥出雲町,52325755,122,155,
雲南地区,奥出雲町,52325756,120,153,
雲南地区,奥出雲町,52325757,120,153,
雲南地区,奥出雲町,52325758,120,153,
雲南地区,奥出雲町,52325759,120,153,
雲南地区,奥出雲町,52325762,124,158,
雲南地区,奥出雲町,52325763,126,160,
雲南地区,奥出雲町,52325764,127,162,
雲南地区,奥出雲町,52325765,122,155,
雲南地区,奥出雲町,52325766,127,161,
雲南地区,奥出雲町,52325767,120,152,
雲南地区,奥出雲町,52325768,120,152,
雲南地区,奥出雲町,52325769,114,145,
雲南地区,奥出雲町,52325772,124,158,
雲南地区,奥出雲町,52325773,131,166,
雲南地区,奥出雲町,52325774,126,160,
雲南地区,奥出雲町,52325775,127,161,
雲南地区,奥出雲町,52325776,126,160,
雲南地区,奥出雲町,52325777,120,153,
雲南地区,奥出雲町,52325778,120,152,
雲南地区,奥出雲町,52325779,114,145,
雲南地区,奥出雲町,52325785,115,146,
雲南地区,奥出雲町,52325786,120,152,
雲南地区,奥出雲町,52325787,120,152,
雲南地区,奥出雲町,52325788,113,144,
雲南地区,奥出雲町,52325789,117,149,
雲南地区,奥出雲町,52325796,118,150,
雲南地区,奥出雲町,52325797,114,145,
雲南地区,奥出雲町,52325798,109,138,
雲南地区,奥出雲町,52325799,118,150,
雲南地区,奥出雲町,52326706,107,136,
雲南地区,奥出雲町,52326707,107,136,
雲南地区,奥出雲町,52326708,108,137,
