（別添）大雨警報・注意報の土壌雨量指数基準値,,,,令和7年5月29日現在,
市町村等をまとめた地域,市町村等,地域メッシュコード（１km格子対応）,土壌雨量指数基準（注意報）,土壌雨量指数基準（警報）,
八頭地区,智頭町,52347208,113,146,
八頭地区,智頭町,52347209,113,146,
八頭地区,智頭町,52347210,109,140,
八頭地区,智頭町,52347211,106,136,
八頭地区,智頭町,52347212,100,129,
八頭地区,智頭町,52347213,101,130,
八頭地区,智頭町,52347214,98,126,
八頭地区,智頭町,52347215,102,132,
八頭地区,智頭町,52347216,103,133,
八頭地区,智頭町,52347217,108,139,
八頭地区,智頭町,52347218,113,146,
八頭地区,智頭町,52347219,113,146,
八頭地区,智頭町,52347220,108,139,
八頭地区,智頭町,52347221,106,137,
八頭地区,智頭町,52347222,102,131,
八頭地区,智頭町,52347223,101,130,
八頭地区,智頭町,52347224,97,125,
八頭地区,智頭町,52347225,98,126,
八頭地区,智頭町,52347226,102,132,
八頭地区,智頭町,52347227,103,133,
八頭地区,智頭町,52347228,112,144,
八頭地区,智頭町,52347229,113,146,
八頭地区,智頭町,52347230,106,137,
八頭地区,智頭町,52347231,106,137,
八頭地区,智頭町,52347232,102,131,
八頭地区,智頭町,52347233,98,126,
八頭地区,智頭町,52347234,98,126,
八頭地区,智頭町,52347235,99,127,
八頭地区,智頭町,52347236,99,128,
八頭地区,智頭町,52347237,99,127,
八頭地区,智頭町,52347238,113,145,
八頭地区,智頭町,52347239,112,144,
八頭地区,智頭町,52347240,106,137,
八頭地区,智頭町,52347241,106,137,
八頭地区,智頭町,52347242,106,137,
八頭地区,智頭町,52347243,99,127,
八頭地区,智頭町,52347244,99,127,
八頭地区,智頭町,52347245,99,128,
八頭地区,智頭町,52347246,99,127,
八頭地区,智頭町,52347247,98,126,
八頭地区,智頭町,52347248,126,162,
八頭地区,智頭町,52347249,112,144,
八頭地区,智頭町,52347250,106,136,
八頭地区,智頭町,52347251,106,137,
八頭地区,智頭町,52347252,107,138,
八頭地区,智頭町,52347253,99,127,
八頭地区,智頭町,52347254,99,128,
八頭地区,智頭町,52347255,104,134,
八頭地区,智頭町,52347256,103,133,
八頭地区,智頭町,52347257,102,132,
八頭地区,智頭町,52347258,120,154,
八頭地区,智頭町,52347259,106,136,
八頭地区,智頭町,52347261,106,136,
八頭地区,智頭町,52347263,107,138,
八頭地区,智頭町,52347264,103,133,
八頭地区,智頭町,52347265,103,133,
八頭地区,智頭町,52347266,102,131,
八頭地区,智頭町,52347267,102,131,
八頭地区,智頭町,52347268,101,130,
八頭地区,智頭町,52347275,110,142,
八頭地区,智頭町,52347300,114,147,
八頭地区,智頭町,52347310,113,146,
八頭地区,智頭町,52347320,113,146,
八頭地区,智頭町,52347330,112,144,
八頭地区,智頭町,52347340,121,156,
八頭地区,八頭町,52347262,106,136,
八頭地区,八頭町,52347271,110,142,
八頭地区,八頭町,52347272,110,142,
八頭地区,八頭町,52347273,111,143,
八頭地区,八頭町,52347274,112,144,
八頭地区,八頭町,52347276,105,135,
八頭地区,八頭町,52347277,104,134,
八頭地区,八頭町,52347280,110,142,
八頭地区,八頭町,52347281,111,143,
八頭地区,八頭町,52347282,112,144,
八頭地区,八頭町,52347283,120,154,
八頭地区,八頭町,52347284,120,154,
八頭地区,八頭町,52347285,118,152,
八頭地区,八頭町,52347286,109,140,
八頭地区,八頭町,52347287,105,135,
八頭地区,八頭町,52347288,99,128,
八頭地区,八頭町,52347290,109,141,
八頭地区,八頭町,52347291,111,143,
八頭地区,八頭町,52347292,112,144,
八頭地区,八頭町,52347293,120,155,
八頭地区,八頭町,52347294,119,153,
八頭地区,八頭町,52347295,118,152,
八頭地区,八頭町,52347296,113,146,
八頭地区,八頭町,52347297,113,146,
八頭地区,八頭町,52347298,113,146,
八頭地区,八頭町,53340109,103,133,
八頭地区,八頭町,53340119,103,133,
八頭地区,八頭町,53340129,103,133,
八頭地区,八頭町,53340139,98,126,
八頭地区,八頭町,53340149,99,127,
八頭地区,八頭町,53340159,103,133,
八頭地区,八頭町,53340169,107,138,
八頭地区,八頭町,53340178,103,133,
八頭地区,八頭町,53340179,107,138,
八頭地区,八頭町,53340187,109,140,
八頭地区,八頭町,53340188,103,133,
八頭地区,八頭町,53340189,108,139,
八頭地区,八頭町,53340198,103,133,
八頭地区,八頭町,53340199,108,139,
八頭地区,八頭町,53340200,104,134,
八頭地区,八頭町,53340201,109,141,
八頭地区,八頭町,53340202,110,142,
八頭地区,八頭町,53340203,120,154,
八頭地区,八頭町,53340204,118,152,
八頭地区,八頭町,53340205,127,164,
八頭地区,八頭町,53340206,113,145,
八頭地区,八頭町,53340207,113,145,
八頭地区,八頭町,53340208,113,146,
八頭地区,八頭町,53340210,103,133,
八頭地区,八頭町,53340211,103,133,
八頭地区,八頭町,53340212,104,134,
八頭地区,八頭町,53340213,108,139,
八頭地区,八頭町,53340214,108,139,
八頭地区,八頭町,53340215,113,145,
八頭地区,八頭町,53340216,113,145,
八頭地区,八頭町,53340217,113,145,
八頭地区,八頭町,53340218,113,145,
八頭地区,八頭町,53340219,109,141,
八頭地区,八頭町,53340220,99,127,
八頭地区,八頭町,53340221,98,126,
八頭地区,八頭町,53340222,102,132,
八頭地区,八頭町,53340223,107,138,
八頭地区,八頭町,53340224,108,139,
八頭地区,八頭町,53340225,108,139,
八頭地区,八頭町,53340226,108,139,
八頭地区,八頭町,53340227,107,138,
八頭地区,八頭町,53340228,107,138,
八頭地区,八頭町,53340229,109,141,
八頭地区,八頭町,53340230,98,126,
八頭地区,八頭町,53340231,98,126,
八頭地区,八頭町,53340232,102,132,
八頭地区,八頭町,53340233,102,132,
八頭地区,八頭町,53340234,108,139,
八頭地区,八頭町,53340235,109,140,
八頭地区,八頭町,53340236,109,140,
八頭地区,八頭町,53340237,108,139,
八頭地区,八頭町,53340238,108,139,
八頭地区,八頭町,53340239,108,139,
八頭地区,八頭町,53340240,99,127,
八頭地区,八頭町,53340241,99,127,
八頭地区,八頭町,53340242,102,132,
八頭地区,八頭町,53340243,102,132,
八頭地区,八頭町,53340244,108,139,
八頭地区,八頭町,53340245,109,141,
八頭地区,八頭町,53340246,109,141,
八頭地区,八頭町,53340247,109,141,
八頭地区,八頭町,53340248,107,138,
八頭地区,八頭町,53340249,103,133,
八頭地区,八頭町,53340250,98,126,
八頭地区,八頭町,53340251,103,133,
八頭地区,八頭町,53340252,102,132,
八頭地区,八頭町,53340253,102,131,
八頭地区,八頭町,53340254,107,138,
八頭地区,八頭町,53340255,109,140,
八頭地区,八頭町,53340256,109,141,
八頭地区,八頭町,53340257,109,141,
八頭地区,八頭町,53340258,107,138,
八頭地区,八頭町,53340259,103,133,
八頭地区,八頭町,53340260,107,138,
八頭地区,八頭町,53340261,107,138,
八頭地区,八頭町,53340262,102,131,
八頭地区,八頭町,53340263,102,131,
八頭地区,八頭町,53340264,106,136,
八頭地区,八頭町,53340265,107,138,
八頭地区,八頭町,53340266,108,139,
八頭地区,八頭町,53340267,108,139,
八頭地区,八頭町,53340268,108,139,
八頭地区,八頭町,53340269,99,127,
八頭地区,八頭町,53340270,108,139,
八頭地区,八頭町,53340271,107,138,
八頭地区,八頭町,53340272,102,132,
八頭地区,八頭町,53340273,102,131,
八頭地区,八頭町,53340274,102,131,
八頭地区,八頭町,53340275,102,131,
八頭地区,八頭町,53340276,103,133,
八頭地区,八頭町,53340277,105,135,
八頭地区,八頭町,53340278,104,134,
八頭地区,八頭町,53340279,103,133,
八頭地区,八頭町,53340280,109,141,
八頭地区,八頭町,53340281,109,140,
八頭地区,八頭町,53340282,102,132,
八頭地区,八頭町,53340283,102,131,
八頭地区,八頭町,53340284,97,125,
八頭地区,八頭町,53340285,98,126,
八頭地区,八頭町,53340286,103,133,
八頭地区,八頭町,53340287,105,135,
八頭地区,八頭町,53340288,105,135,
八頭地区,八頭町,53340289,104,134,
八頭地区,八頭町,53340290,109,140,
八頭地区,八頭町,53340291,107,138,
八頭地区,八頭町,53340292,102,131,
八頭地区,八頭町,53340293,102,131,
八頭地区,八頭町,53340294,96,124,
八頭地区,八頭町,53340295,97,125,
八頭地区,八頭町,53340296,102,132,
八頭地区,八頭町,53340297,103,133,
八頭地区,八頭町,53340298,104,134,
八頭地区,八頭町,53340299,103,133,
八頭地区,八頭町,53340330,105,135,
八頭地区,八頭町,53340340,104,134,
八頭地区,八頭町,53340350,104,134,
八頭地区,八頭町,53340351,103,133,
八頭地区,八頭町,53340360,103,133,
八頭地区,八頭町,53340361,103,133,
八頭地区,八頭町,53340362,109,141,
八頭地区,八頭町,53340370,103,133,
八頭地区,八頭町,53340371,103,133,
八頭地区,八頭町,53340372,105,135,
八頭地区,八頭町,53340373,110,142,
八頭地区,八頭町,53340374,111,143,
八頭地区,八頭町,53340380,99,127,
八頭地区,八頭町,53340381,104,134,
八頭地区,八頭町,53340382,105,135,
八頭地区,八頭町,53340383,115,148,
八頭地区,八頭町,53340384,106,136,
八頭地区,八頭町,53340390,104,134,
八頭地区,八頭町,53340391,106,136,
八頭地区,八頭町,53340392,106,136,
八頭地区,八頭町,53340393,106,136,
八頭地区,八頭町,53340394,106,136,
八頭地区,八頭町,53341109,107,138,
八頭地区,八頭町,53341200,107,138,
八頭地区,八頭町,53341201,106,136,
八頭地区,八頭町,53341202,102,131,
八頭地区,八頭町,53341203,97,125,
八頭地区,八頭町,53341204,95,123,
八頭地区,八頭町,53341205,96,124,
八頭地区,八頭町,53341206,97,125,
八頭地区,八頭町,53341207,98,126,
八頭地区,八頭町,53341208,98,126,
八頭地区,八頭町,53341209,99,127,
八頭地区,八頭町,53341210,96,124,
八頭地区,八頭町,53341211,96,124,
八頭地区,八頭町,53341212,97,125,
八頭地区,八頭町,53341213,92,118,
八頭地区,八頭町,53341214,92,118,
八頭地区,八頭町,53341215,92,118,
八頭地区,八頭町,53341221,95,123,
八頭地区,八頭町,53341222,96,124,
八頭地区,八頭町,53341223,96,124,
八頭地区,八頭町,53341224,92,118,
八頭地区,八頭町,53341300,99,128,
八頭地区,八頭町,53341301,102,131,
八頭地区,八頭町,53341302,106,137,
八頭地区,八頭町,53341303,106,137,
八頭地区,八頭町,53341304,106,136,
八頭地区,八頭町,53341305,106,137,
八頭地区,八頭町,53341310,110,142,
八頭地区,八頭町,53341311,113,146,
八頭地区,八頭町,53341312,109,140,
八頭地区,八頭町,53341313,107,138,
八頭地区,八頭町,53341314,106,137,
八頭地区,八頭町,53341315,107,138,
八頭地区,八頭町,53341321,116,149,
八頭地区,八頭町,53341322,116,149,
倉吉地区,倉吉市,52337584,98,141,
倉吉地区,倉吉市,52337587,93,134,
倉吉地区,倉吉市,52337588,94,135,
倉吉地区,倉吉市,52337589,88,127,
倉吉地区,倉吉市,52337593,109,156,
倉吉地区,倉吉市,52337594,103,148,
倉吉地区,倉吉市,52337595,102,147,
倉吉地区,倉吉市,52337596,102,147,
倉吉地区,倉吉市,52337597,98,140,
倉吉地区,倉吉市,52337598,94,135,
倉吉地区,倉吉市,52337599,94,135,
倉吉地区,倉吉市,52337670,92,132,
倉吉地区,倉吉市,52337680,88,127,
倉吉地区,倉吉市,52337681,89,128,
倉吉地区,倉吉市,52337690,94,135,
倉吉地区,倉吉市,52337691,93,134,
倉吉地区,倉吉市,52337692,89,128,
倉吉地区,倉吉市,53330418,149,213,
倉吉地区,倉吉市,53330419,109,156,
倉吉地区,倉吉市,53330427,151,216,
倉吉地区,倉吉市,53330428,151,217,
倉吉地区,倉吉市,53330429,107,154,
倉吉地区,倉吉市,53330436,112,161,
倉吉地区,倉吉市,53330437,113,162,
倉吉地区,倉吉市,53330438,115,165,
倉吉地区,倉吉市,53330439,157,225,
倉吉地区,倉吉市,53330448,119,170,
倉吉地区,倉吉市,53330449,121,174,
倉吉地区,倉吉市,53330501,130,187,
倉吉地区,倉吉市,53330502,122,175,
倉吉地区,倉吉市,53330503,110,158,
倉吉地区,倉吉市,53330504,109,156,
倉吉地区,倉吉市,53330505,103,148,
倉吉地区,倉吉市,53330506,104,149,
倉吉地区,倉吉市,53330507,98,141,
倉吉地区,倉吉市,53330508,94,135,
倉吉地区,倉吉市,53330509,95,137,
倉吉地区,倉吉市,53330510,104,149,
倉吉地区,倉吉市,53330511,107,154,
倉吉地区,倉吉市,53330512,123,177,
倉吉地区,倉吉市,53330513,112,160,
倉吉地区,倉吉市,53330514,106,152,
倉吉地区,倉吉市,53330515,107,154,
倉吉地区,倉吉市,53330516,107,154,
倉吉地区,倉吉市,53330517,101,145,
倉吉地区,倉吉市,53330518,100,143,
倉吉地区,倉吉市,53330519,95,136,
倉吉地区,倉吉市,53330520,106,152,
倉吉地区,倉吉市,53330521,109,156,
倉吉地区,倉吉市,53330522,119,170,
倉吉地区,倉吉市,53330523,117,168,
倉吉地区,倉吉市,53330524,117,168,
倉吉地区,倉吉市,53330525,110,158,
倉吉地区,倉吉市,53330526,109,156,
倉吉地区,倉吉市,53330527,107,154,
倉吉地区,倉吉市,53330528,101,145,
倉吉地区,倉吉市,53330529,95,137,
倉吉地区,倉吉市,53330530,115,165,
倉吉地区,倉吉市,53330531,106,152,
倉吉地区,倉吉市,53330532,121,173,
倉吉地区,倉吉市,53330533,117,168,
倉吉地区,倉吉市,53330534,119,170,
倉吉地区,倉吉市,53330535,111,159,
倉吉地区,倉吉市,53330536,109,157,
倉吉地区,倉吉市,53330537,107,154,
倉吉地区,倉吉市,53330538,102,146,
倉吉地区,倉吉市,53330539,96,138,
倉吉地区,倉吉市,53330540,119,170,
倉吉地区,倉吉市,53330541,114,163,
倉吉地区,倉吉市,53330542,109,156,
倉吉地区,倉吉市,53330543,110,158,
倉吉地区,倉吉市,53330544,109,156,
倉吉地区,倉吉市,53330545,109,156,
倉吉地区,倉吉市,53330546,108,155,
倉吉地区,倉吉市,53330547,105,151,
倉吉地区,倉吉市,53330548,101,145,
倉吉地区,倉吉市,53330549,98,140,
倉吉地区,倉吉市,53330550,118,169,
倉吉地区,倉吉市,53330551,114,164,
倉吉地区,倉吉市,53330552,110,158,
倉吉地区,倉吉市,53330553,106,152,
倉吉地区,倉吉市,53330554,103,148,
倉吉地区,倉吉市,53330555,102,147,
倉吉地区,倉吉市,53330556,102,146,
倉吉地区,倉吉市,53330557,100,143,
倉吉地区,倉吉市,53330558,100,143,
倉吉地区,倉吉市,53330559,97,139,
倉吉地区,倉吉市,53330561,116,167,
倉吉地区,倉吉市,53330562,113,162,
倉吉地区,倉吉市,53330563,109,157,
倉吉地区,倉吉市,53330564,107,153,
倉吉地区,倉吉市,53330565,106,152,
倉吉地区,倉吉市,53330566,105,151,
倉吉地区,倉吉市,53330567,100,143,
倉吉地区,倉吉市,53330568,100,143,
倉吉地区,倉吉市,53330569,97,139,
倉吉地区,倉吉市,53330571,119,170,
倉吉地区,倉吉市,53330572,116,167,
倉吉地区,倉吉市,53330573,113,162,
倉吉地区,倉吉市,53330574,107,154,
倉吉地区,倉吉市,53330575,106,152,
倉吉地区,倉吉市,53330576,105,151,
倉吉地区,倉吉市,53330577,100,144,
倉吉地区,倉吉市,53330578,101,145,
倉吉地区,倉吉市,53330579,98,140,
倉吉地区,倉吉市,53330582,116,167,
倉吉地区,倉吉市,53330583,114,163,
倉吉地区,倉吉市,53330584,107,154,
倉吉地区,倉吉市,53330585,107,153,
倉吉地区,倉吉市,53330586,105,151,
倉吉地区,倉吉市,53330587,101,145,
倉吉地区,倉吉市,53330588,97,139,
倉吉地区,倉吉市,53330589,98,140,
倉吉地区,倉吉市,53330593,114,164,
倉吉地区,倉吉市,53330594,108,155,
倉吉地区,倉吉市,53330595,107,154,
倉吉地区,倉吉市,53330596,102,146,
倉吉地区,倉吉市,53330597,102,146,
倉吉地区,倉吉市,53330598,98,141,
倉吉地区,倉吉市,53330599,98,141,
倉吉地区,倉吉市,53330600,96,138,
倉吉地区,倉吉市,53330601,94,135,
倉吉地区,倉吉市,53330602,88,127,
倉吉地区,倉吉市,53330603,90,129,
倉吉地区,倉吉市,53330610,95,137,
倉吉地区,倉吉市,53330611,94,135,
倉吉地区,倉吉市,53330612,89,128,
倉吉地区,倉吉市,53330613,91,130,
倉吉地区,倉吉市,53330614,92,132,
倉吉地区,倉吉市,53330620,91,130,
倉吉地区,倉吉市,53330621,89,128,
倉吉地区,倉吉市,53330622,90,129,
倉吉地区,倉吉市,53330623,92,132,
倉吉地区,倉吉市,53330624,92,132,
倉吉地区,倉吉市,53330625,90,129,
倉吉地区,倉吉市,53330630,95,137,
倉吉地区,倉吉市,53330631,95,136,
倉吉地区,倉吉市,53330632,92,132,
倉吉地区,倉吉市,53330633,98,140,
倉吉地区,倉吉市,53330634,92,132,
倉吉地区,倉吉市,53330635,91,130,
倉吉地区,倉吉市,53330640,97,139,
倉吉地区,倉吉市,53330641,98,140,
倉吉地区,倉吉市,53330642,97,139,
倉吉地区,倉吉市,53330643,98,140,
倉吉地区,倉吉市,53330644,92,132,
倉吉地区,倉吉市,53330645,91,131,
倉吉地区,倉吉市,53330646,91,131,
倉吉地区,倉吉市,53330650,98,140,
倉吉地区,倉吉市,53330651,98,140,
倉吉地区,倉吉市,53330652,98,140,
倉吉地区,倉吉市,53330653,96,138,
倉吉地区,倉吉市,53330654,92,132,
倉吉地区,倉吉市,53330655,91,130,
倉吉地区,倉吉市,53330656,92,132,
倉吉地区,倉吉市,53330660,98,140,
倉吉地区,倉吉市,53330661,94,135,
倉吉地区,倉吉市,53330662,93,133,
倉吉地区,倉吉市,53330663,92,132,
倉吉地区,倉吉市,53330664,95,137,
倉吉地区,倉吉市,53330665,95,136,
倉吉地区,倉吉市,53330666,95,137,
倉吉地区,倉吉市,53330670,98,141,
倉吉地区,倉吉市,53330671,94,135,
倉吉地区,倉吉市,53330672,92,132,
倉吉地区,倉吉市,53330673,91,131,
倉吉地区,倉吉市,53330674,95,137,
倉吉地区,倉吉市,53330675,95,137,
倉吉地区,倉吉市,53330676,95,137,
倉吉地区,倉吉市,53330680,94,135,
倉吉地区,倉吉市,53330681,93,133,
倉吉地区,倉吉市,53330682,92,132,
倉吉地区,倉吉市,53330683,90,129,
倉吉地区,倉吉市,53330684,95,136,
倉吉地区,倉吉市,53330685,95,137,
倉吉地区,倉吉市,53330686,95,137,
倉吉地区,倉吉市,53330687,92,132,
倉吉地区,倉吉市,53330690,98,141,
倉吉地区,倉吉市,53330691,98,140,
倉吉地区,倉吉市,53330692,95,137,
倉吉地区,倉吉市,53330693,94,135,
倉吉地区,倉吉市,53330694,95,136,
倉吉地区,倉吉市,53330695,95,137,
倉吉地区,倉吉市,53330696,95,137,
倉吉地区,倉吉市,53330697,92,132,
倉吉地区,倉吉市,53330698,88,127,
倉吉地区,倉吉市,53331504,108,155,
倉吉地区,倉吉市,53331505,102,147,
倉吉地区,倉吉市,53331506,102,146,
倉吉地区,倉吉市,53331507,102,146,
倉吉地区,倉吉市,53331508,98,140,
倉吉地区,倉吉市,53331509,98,140,
倉吉地区,倉吉市,53331516,102,146,
倉吉地区,倉吉市,53331517,102,146,
倉吉地区,倉吉市,53331518,102,147,
倉吉地区,倉吉市,53331519,103,148,
倉吉地区,倉吉市,53331528,102,146,
倉吉地区,倉吉市,53331529,102,146,
倉吉地区,倉吉市,53331539,101,145,
倉吉地区,倉吉市,53331600,98,140,
倉吉地区,倉吉市,53331601,95,137,
倉吉地区,倉吉市,53331602,95,136,
倉吉地区,倉吉市,53331603,94,135,
倉吉地区,倉吉市,53331604,95,136,
倉吉地区,倉吉市,53331605,95,137,
倉吉地区,倉吉市,53331606,95,137,
倉吉地区,倉吉市,53331607,93,133,
倉吉地区,倉吉市,53331608,93,133,
倉吉地区,倉吉市,53331609,92,132,
倉吉地区,倉吉市,53331610,98,140,
倉吉地区,倉吉市,53331611,95,137,
倉吉地区,倉吉市,53331612,95,136,
倉吉地区,倉吉市,53331613,95,136,
倉吉地区,倉吉市,53331614,95,136,
倉吉地区,倉吉市,53331615,95,137,
倉吉地区,倉吉市,53331616,98,140,
倉吉地区,倉吉市,53331617,94,135,
倉吉地区,倉吉市,53331618,94,135,
倉吉地区,倉吉市,53331619,92,132,
倉吉地区,倉吉市,53331620,96,138,
倉吉地区,倉吉市,53331621,95,137,
倉吉地区,倉吉市,53331622,95,137,
倉吉地区,倉吉市,53331623,95,136,
倉吉地区,倉吉市,53331624,94,135,
倉吉地区,倉吉市,53331625,95,137,
倉吉地区,倉吉市,53331626,98,140,
倉吉地区,倉吉市,53331627,94,135,
倉吉地区,倉吉市,53331628,94,135,
倉吉地区,倉吉市,53331629,93,134,
倉吉地区,倉吉市,53331630,100,144,
倉吉地区,倉吉市,53331631,100,143,
倉吉地区,倉吉市,53331632,95,137,
倉吉地区,倉吉市,53331633,95,136,
倉吉地区,倉吉市,53331634,94,135,
倉吉地区,倉吉市,53331635,95,136,
倉吉地区,倉吉市,53331636,97,139,
倉吉地区,倉吉市,53331637,98,140,
倉吉地区,倉吉市,53331638,98,140,
倉吉地区,倉吉市,53331640,100,143,
倉吉地区,倉吉市,53331641,99,142,
倉吉地区,倉吉市,53331642,94,135,
倉吉地区,倉吉市,53331643,94,135,
倉吉地区,倉吉市,53331644,95,136,
倉吉地区,倉吉市,53331645,95,136,
倉吉地区,倉吉市,53331646,96,138,
倉吉地区,倉吉市,53331647,98,140,
倉吉地区,倉吉市,53331648,97,139,
倉吉地区,倉吉市,53331650,100,143,
倉吉地区,倉吉市,53331651,100,143,
倉吉地区,倉吉市,53331652,99,142,
倉吉地区,倉吉市,53331653,98,141,
倉吉地区,倉吉市,53331656,101,145,
倉吉地区,倉吉市,53331657,102,146,
倉吉地区,倉吉市,53331658,98,140,
倉吉地区,倉吉市,53331666,102,146,
倉吉地区,倉吉市,53331667,102,146,
倉吉地区,倉吉市,53331668,98,140,
倉吉地区,倉吉市,53331676,100,143,
倉吉地区,倉吉市,53331710,92,132,
倉吉地区,三朝町,52337606,91,130,
倉吉地区,三朝町,52337607,95,136,
倉吉地区,三朝町,52337615,95,137,
倉吉地区,三朝町,52337616,96,138,
倉吉地区,三朝町,52337617,95,137,
倉吉地区,三朝町,52337625,98,140,
倉吉地区,三朝町,52337626,98,140,
倉吉地区,三朝町,52337627,96,138,
倉吉地区,三朝町,52337628,96,138,
倉吉地区,三朝町,52337635,98,140,
倉吉地区,三朝町,52337636,98,140,
倉吉地区,三朝町,52337637,96,138,
倉吉地区,三朝町,52337638,95,137,
倉吉地区,三朝町,52337644,95,137,
倉吉地区,三朝町,52337645,97,139,
倉吉地区,三朝町,52337646,97,139,
倉吉地区,三朝町,52337647,95,137,
倉吉地区,三朝町,52337648,95,137,
倉吉地区,三朝町,52337653,88,127,
倉吉地区,三朝町,52337654,94,135,
倉吉地区,三朝町,52337655,95,136,
倉吉地区,三朝町,52337656,95,136,
倉吉地区,三朝町,52337657,95,136,
倉吉地区,三朝町,52337658,95,137,
倉吉地区,三朝町,52337659,96,138,
倉吉地区,三朝町,52337662,88,127,
倉吉地区,三朝町,52337663,88,127,
倉吉地区,三朝町,52337664,88,127,
倉吉地区,三朝町,52337665,90,129,
倉吉地区,三朝町,52337666,94,135,
倉吉地区,三朝町,52337667,95,136,
倉吉地区,三朝町,52337668,95,137,
倉吉地区,三朝町,52337669,95,137,
倉吉地区,三朝町,52337671,88,127,
倉吉地区,三朝町,52337672,93,133,
倉吉地区,三朝町,52337673,84,121,
倉吉地区,三朝町,52337674,90,129,
倉吉地区,三朝町,52337675,90,129,
倉吉地区,三朝町,52337676,91,130,
倉吉地区,三朝町,52337677,92,132,
倉吉地区,三朝町,52337678,96,138,
倉吉地区,三朝町,52337679,95,137,
倉吉地区,三朝町,52337682,89,128,
倉吉地区,三朝町,52337683,90,129,
倉吉地区,三朝町,52337684,91,131,
倉吉地区,三朝町,52337685,92,132,
倉吉地区,三朝町,52337686,92,132,
倉吉地区,三朝町,52337687,92,132,
倉吉地区,三朝町,52337688,93,133,
倉吉地区,三朝町,52337689,92,132,
倉吉地区,三朝町,52337693,91,130,
倉吉地区,三朝町,52337694,92,132,
倉吉地区,三朝町,52337695,93,133,
倉吉地区,三朝町,52337696,93,133,
倉吉地区,三朝町,52337697,92,132,
倉吉地区,三朝町,52337698,92,132,
倉吉地区,三朝町,52337699,91,131,
倉吉地区,三朝町,52337750,95,137,
倉吉地区,三朝町,52337760,95,137,
倉吉地区,三朝町,52337761,96,138,
倉吉地区,三朝町,52337770,95,137,
倉吉地区,三朝町,52337771,92,132,
倉吉地区,三朝町,52337772,94,135,
倉吉地区,三朝町,52337773,95,137,
倉吉地区,三朝町,52337780,91,130,
倉吉地区,三朝町,52337781,92,132,
倉吉地区,三朝町,52337782,94,135,
倉吉地区,三朝町,52337783,94,135,
倉吉地区,三朝町,52337790,90,129,
倉吉地区,三朝町,52337791,95,136,
倉吉地区,三朝町,52337792,92,132,
倉吉地区,三朝町,52337793,93,134,
倉吉地区,三朝町,53330604,92,132,
倉吉地区,三朝町,53330605,92,132,
倉吉地区,三朝町,53330606,91,131,
倉吉地区,三朝町,53330607,91,130,
倉吉地区,三朝町,53330608,90,129,
倉吉地区,三朝町,53330609,90,129,
倉吉地区,三朝町,53330615,91,131,
倉吉地区,三朝町,53330616,90,129,
倉吉地区,三朝町,53330617,90,129,
倉吉地区,三朝町,53330618,90,129,
倉吉地区,三朝町,53330619,90,129,
倉吉地区,三朝町,53330626,90,129,
倉吉地区,三朝町,53330627,90,129,
倉吉地区,三朝町,53330628,90,129,
倉吉地区,三朝町,53330629,91,130,
倉吉地区,三朝町,53330636,90,129,
倉吉地区,三朝町,53330637,91,130,
倉吉地区,三朝町,53330638,91,131,
倉吉地区,三朝町,53330639,91,131,
倉吉地区,三朝町,53330647,92,132,
倉吉地区,三朝町,53330648,92,132,
倉吉地区,三朝町,53330649,92,132,
倉吉地区,三朝町,53330657,92,132,
倉吉地区,三朝町,53330658,93,133,
倉吉地区,三朝町,53330659,93,133,
倉吉地区,三朝町,53330667,96,138,
倉吉地区,三朝町,53330668,93,133,
倉吉地区,三朝町,53330669,92,132,
倉吉地区,三朝町,53330677,97,139,
倉吉地区,三朝町,53330678,93,133,
倉吉地区,三朝町,53330679,91,131,
倉吉地区,三朝町,53330688,92,132,
倉吉地区,三朝町,53330689,88,126,
倉吉地区,三朝町,53330699,88,126,
倉吉地区,三朝町,53330700,91,130,
倉吉地区,三朝町,53330701,95,136,
倉吉地区,三朝町,53330702,95,137,
倉吉地区,三朝町,53330703,98,140,
倉吉地区,三朝町,53330704,98,141,
倉吉地区,三朝町,53330705,100,143,
倉吉地区,三朝町,53330710,91,130,
倉吉地区,三朝町,53330711,92,132,
倉吉地区,三朝町,53330712,97,139,
倉吉地区,三朝町,53330713,99,142,
倉吉地区,三朝町,53330714,100,143,
倉吉地区,三朝町,53330715,100,144,
倉吉地区,三朝町,53330716,100,143,
倉吉地区,三朝町,53330718,105,151,
倉吉地区,三朝町,53330720,92,132,
倉吉地区,三朝町,53330721,93,133,
倉吉地区,三朝町,53330722,98,140,
倉吉地区,三朝町,53330723,100,143,
倉吉地区,三朝町,53330724,100,144,
倉吉地区,三朝町,53330725,102,146,
倉吉地区,三朝町,53330726,100,144,
倉吉地区,三朝町,53330727,100,144,
倉吉地区,三朝町,53330728,106,152,
倉吉地区,三朝町,53330729,112,160,
倉吉地区,三朝町,53330730,93,133,
倉吉地区,三朝町,53330731,94,135,
倉吉地区,三朝町,53330732,98,141,
倉吉地区,三朝町,53330733,100,143,
倉吉地区,三朝町,53330734,100,144,
倉吉地区,三朝町,53330735,102,146,
倉吉地区,三朝町,53330736,93,133,
倉吉地区,三朝町,53330737,93,133,
倉吉地区,三朝町,53330738,94,135,
倉吉地区,三朝町,53330739,114,163,
倉吉地区,三朝町,53330740,93,133,
倉吉地区,三朝町,53330741,93,133,
