（別添）大雨警報・注意報の土壌雨量指数基準値,,,,令和4年5月26日現在,
市町村等をまとめた地域,市町村等,地域メッシュコード（１km格子対応）,土壌雨量指数基準（注意報）,土壌雨量指数基準（警報）,
室戸,室戸市,50341130,307,416,
室戸,室戸市,50341131,302,409,
室戸,室戸市,50341132,296,401,
室戸,室戸市,50341133,280,379,
室戸,室戸市,50341134,255,345,
室戸,室戸市,50341135,236,320,
室戸,室戸市,50341136,240,－,
室戸,室戸市,50341137,239,323,
室戸,室戸市,50341138,244,331,
室戸,室戸市,50341140,311,421,
室戸,室戸市,50341141,309,418,
室戸,室戸市,50341142,303,410,
室戸,室戸市,50341143,286,387,
室戸,室戸市,50341144,259,350,
室戸,室戸市,50341145,240,325,
室戸,室戸市,50341146,232,314,
室戸,室戸市,50341147,240,325,
室戸,室戸市,50341150,315,426,
室戸,室戸市,50341151,313,424,
室戸,室戸市,50341152,310,419,
室戸,室戸市,50341153,292,395,
室戸,室戸市,50341154,265,359,
室戸,室戸市,50341155,247,335,
室戸,室戸市,50341156,237,321,
室戸,室戸市,50341157,244,330,
室戸,室戸市,50341160,316,428,
室戸,室戸市,50341162,309,418,
室戸,室戸市,50341163,293,397,
室戸,室戸市,50341164,270,366,
室戸,室戸市,50341165,257,348,
室戸,室戸市,50341166,246,333,
室戸,室戸市,50341173,298,404,
室戸,室戸市,50341174,277,375,
室戸,室戸市,50341175,266,360,
室戸,東洋町,50341139,247,334,
室戸,東洋町,50341148,245,332,
室戸,東洋町,50341149,251,340,
室戸,東洋町,50341158,247,335,
室戸,東洋町,50341159,254,344,
室戸,東洋町,50341167,247,334,
室戸,東洋町,50341168,248,336,
室戸,東洋町,50341169,254,344,
室戸,東洋町,50341176,253,342,
室戸,東洋町,50341177,251,340,
室戸,東洋町,50341178,253,342,
室戸,東洋町,50341179,257,348,
室戸,東洋町,50341186,254,344,
室戸,東洋町,50341187,253,342,
室戸,東洋町,50341188,255,345,
室戸,東洋町,50341189,259,350,
室戸,東洋町,50341196,251,340,
室戸,東洋町,50341197,251,340,
室戸,東洋町,50341198,254,344,
室戸,東洋町,50341199,181,245,
室戸,東洋町,50341260,257,－,
室戸,東洋町,50341270,251,340,
室戸,東洋町,50341280,253,342,
室戸,東洋町,50341281,254,－,
室戸,東洋町,50341290,254,344,
室戸,東洋町,50341291,247,335,
室戸,東洋町,50342107,246,333,
室戸,東洋町,50342108,250,339,
室戸,東洋町,50342109,256,347,
室戸,東洋町,50342117,244,331,
室戸,東洋町,50342118,247,334,
室戸,東洋町,50342119,253,343,
室戸,東洋町,50342126,250,338,
室戸,東洋町,50342127,243,329,
室戸,東洋町,50342128,246,333,
室戸,東洋町,50342129,253,342,
室戸,東洋町,50342136,249,337,
室戸,東洋町,50342137,244,330,
室戸,東洋町,50342138,245,332,
室戸,東洋町,50342139,253,342,
室戸,東洋町,50342146,248,336,
室戸,東洋町,50342147,244,331,
室戸,東洋町,50342148,245,332,
室戸,東洋町,50342149,252,341,
室戸,東洋町,50342156,248,336,
室戸,東洋町,50342157,244,331,
室戸,東洋町,50342158,245,332,
室戸,東洋町,50342159,252,341,
室戸,東洋町,50342166,248,336,
室戸,東洋町,50342167,244,331,
室戸,東洋町,50342168,244,330,
室戸,東洋町,50342169,249,337,
室戸,東洋町,50342176,250,339,
室戸,東洋町,50342177,247,334,
室戸,東洋町,50342200,256,346,
室戸,東洋町,50342201,248,336,
室戸,東洋町,50342202,250,－,
室戸,東洋町,50342210,257,348,
室戸,東洋町,50342211,250,339,
室戸,東洋町,50342212,242,328,
室戸,東洋町,50342220,259,351,
室戸,東洋町,50342221,251,340,
室戸,東洋町,50342222,244,331,
室戸,東洋町,50342223,246,－,
室戸,東洋町,50342230,260,352,
室戸,東洋町,50342231,221,299,
室戸,東洋町,50342232,246,333,
室戸,東洋町,50342233,241,326,
室戸,東洋町,50342240,261,353,
室戸,東洋町,50342241,257,348,
室戸,東洋町,50342242,250,338,
室戸,東洋町,50342243,244,330,
室戸,東洋町,50342244,248,－,
室戸,東洋町,50342250,260,352,
室戸,東洋町,50342251,258,349,
室戸,東洋町,50342252,254,344,
室戸,東洋町,50342253,248,336,
室戸,東洋町,50342254,242,328,
室戸,東洋町,50342261,260,－,
室戸,東洋町,50342262,257,348,
室戸,東洋町,50342263,252,341,
安芸,安芸市,50331735,207,－,
安芸,安芸市,50331745,204,277,
安芸,安芸市,50331746,207,280,
安芸,安芸市,50331755,207,281,
安芸,安芸市,50331756,210,285,
安芸,安芸市,50331765,212,287,
安芸,安芸市,50331766,215,291,
安芸,安芸市,50331767,217,294,
安芸,安芸市,50331775,216,292,
安芸,安芸市,50331776,217,294,
安芸,安芸市,50331777,221,299,
安芸,安芸市,50331783,220,－,
安芸,安芸市,50331784,216,292,
安芸,安芸市,50331785,218,295,
安芸,安芸市,50331786,221,299,
安芸,安芸市,50331787,224,304,
安芸,安芸市,50331788,228,309,
安芸,安芸市,50331790,220,－,
安芸,安芸市,50331791,220,－,
安芸,安芸市,50331792,220,－,
安芸,安芸市,50331793,220,－,
安芸,安芸市,50331794,217,294,
安芸,安芸市,50331795,219,297,
安芸,安芸市,50331796,223,302,
安芸,安芸市,50331797,227,308,
安芸,安芸市,50331798,232,314,
安芸,安芸市,50332607,211,286,
安芸,安芸市,50332608,211,286,
安芸,安芸市,50332609,212,287,
安芸,安芸市,50332615,216,－,
安芸,安芸市,50332616,214,290,
安芸,安芸市,50332617,213,289,
安芸,安芸市,50332618,213,289,
安芸,安芸市,50332619,214,290,
安芸,安芸市,50332626,193,262,
安芸,安芸市,50332627,218,295,
安芸,安芸市,50332628,219,296,
安芸,安芸市,50332629,219,296,
安芸,安芸市,50332638,224,304,
安芸,安芸市,50332639,224,304,
安芸,安芸市,50332648,230,311,
安芸,安芸市,50332649,231,313,
安芸,安芸市,50332659,236,319,
安芸,安芸市,50332669,239,324,
安芸,安芸市,50332679,244,330,
安芸,安芸市,50332700,213,288,
安芸,安芸市,50332701,213,289,
安芸,安芸市,50332702,220,－,
安芸,安芸市,50332703,216,293,
安芸,安芸市,50332704,219,296,
安芸,安芸市,50332705,221,299,
安芸,安芸市,50332706,225,305,
安芸,安芸市,50332707,229,310,
安芸,安芸市,50332708,233,316,
安芸,安芸市,50332710,216,292,
安芸,安芸市,50332711,216,292,
安芸,安芸市,50332712,220,－,
安芸,安芸市,50332713,218,295,
安芸,安芸市,50332714,219,296,
安芸,安芸市,50332715,222,301,
安芸,安芸市,50332716,226,306,
安芸,安芸市,50332717,230,312,
安芸,安芸市,50332718,235,318,
安芸,安芸市,50332720,220,298,
安芸,安芸市,50332721,220,298,
安芸,安芸市,50332722,219,297,
安芸,安芸市,50332723,220,298,
安芸,安芸市,50332724,222,300,
安芸,安芸市,50332725,224,304,
安芸,安芸市,50332726,228,309,
安芸,安芸市,50332727,233,315,
安芸,安芸市,50332728,236,320,
安芸,安芸市,50332729,244,330,
安芸,安芸市,50332730,226,306,
安芸,安芸市,50332731,225,305,
安芸,安芸市,50332732,224,304,
安芸,安芸市,50332733,223,302,
安芸,安芸市,50332734,224,303,
安芸,安芸市,50332735,227,307,
安芸,安芸市,50332736,230,311,
安芸,安芸市,50332737,234,317,
安芸,安芸市,50332738,238,322,
安芸,安芸市,50332739,245,332,
安芸,安芸市,50332740,230,312,
安芸,安芸市,50332741,230,312,
安芸,安芸市,50332742,227,308,
安芸,安芸市,50332743,227,308,
安芸,安芸市,50332744,227,308,
安芸,安芸市,50332745,230,311,
安芸,安芸市,50332746,233,315,
安芸,安芸市,50332747,236,320,
安芸,安芸市,50332748,240,325,
安芸,安芸市,50332749,245,332,
安芸,安芸市,50332750,236,319,
安芸,安芸市,50332751,236,319,
安芸,安芸市,50332752,233,315,
安芸,安芸市,50332753,230,312,
安芸,安芸市,50332754,230,312,
安芸,安芸市,50332755,233,315,
安芸,安芸市,50332756,235,318,
安芸,安芸市,50332757,238,322,
安芸,安芸市,50332758,241,327,
安芸,安芸市,50332759,247,335,
安芸,安芸市,50332760,240,325,
安芸,安芸市,50332761,239,323,
安芸,安芸市,50332762,237,321,
安芸,安芸市,50332763,235,318,
安芸,安芸市,50332764,234,317,
安芸,安芸市,50332765,235,318,
安芸,安芸市,50332766,237,321,
安芸,安芸市,50332767,239,324,
安芸,安芸市,50332768,242,328,
安芸,安芸市,50332769,247,335,
安芸,安芸市,50332770,244,331,
安芸,安芸市,50332771,243,329,
安芸,安芸市,50332772,242,328,
安芸,安芸市,50332773,239,324,
安芸,安芸市,50332774,237,321,
安芸,安芸市,50332775,236,320,
安芸,安芸市,50332776,239,323,
安芸,安芸市,50332777,239,324,
安芸,安芸市,50332778,242,328,
安芸,安芸市,50332779,248,336,
安芸,安芸市,50332780,248,336,
安芸,安芸市,50332781,247,335,
安芸,安芸市,50332782,247,334,
安芸,安芸市,50332783,243,329,
安芸,安芸市,50332784,241,327,
安芸,安芸市,50332785,239,324,
安芸,安芸市,50332786,240,325,
安芸,安芸市,50332787,241,326,
安芸,安芸市,50332788,245,332,
安芸,安芸市,50332789,250,339,
安芸,安芸市,50332790,250,339,
安芸,安芸市,50332791,250,339,
安芸,安芸市,50332792,250,339,
安芸,安芸市,50332793,247,335,
安芸,安芸市,50332794,247,334,
安芸,安芸市,50332795,245,332,
安芸,安芸市,50332796,244,331,
安芸,安芸市,50332797,244,330,
安芸,安芸市,50332798,246,333,
安芸,安芸市,50332799,251,340,
安芸,安芸市,50333609,253,343,
安芸,安芸市,50333619,257,348,
安芸,安芸市,50333629,259,350,
安芸,安芸市,50333700,255,345,
安芸,安芸市,50333701,254,344,
安芸,安芸市,50333702,253,343,
安芸,安芸市,50333703,253,342,
安芸,安芸市,50333704,251,340,
安芸,安芸市,50333705,250,338,
安芸,安芸市,50333706,248,336,
安芸,安芸市,50333707,248,336,
安芸,安芸市,50333708,248,336,
安芸,安芸市,50333709,253,343,
安芸,安芸市,50333710,259,350,
安芸,安芸市,50333711,259,350,
安芸,安芸市,50333712,258,349,
安芸,安芸市,50333713,256,347,
安芸,安芸市,50333714,255,345,
安芸,安芸市,50333715,253,343,
安芸,安芸市,50333716,253,343,
安芸,安芸市,50333717,251,340,
安芸,安芸市,50333718,251,340,
安芸,安芸市,50333719,253,342,
安芸,安芸市,50333720,262,355,
安芸,安芸市,50333721,263,356,
安芸,安芸市,50333722,264,357,
安芸,安芸市,50333723,261,353,
安芸,安芸市,50333724,259,350,
安芸,安芸市,50333725,256,347,
安芸,安芸市,50333726,255,345,
安芸,安芸市,50333727,254,344,
安芸,安芸市,50333728,252,341,
安芸,安芸市,50333729,253,342,
安芸,安芸市,50333730,264,357,
安芸,安芸市,50333731,266,360,
安芸,安芸市,50333732,267,362,
安芸,安芸市,50333733,264,357,
安芸,安芸市,50333734,260,352,
安芸,安芸市,50333735,259,350,
安芸,安芸市,50333736,257,348,
安芸,安芸市,50333737,257,348,
安芸,安芸市,50333738,254,344,
安芸,安芸市,50333739,254,344,
安芸,安芸市,50333740,264,357,
安芸,安芸市,50333741,266,360,
安芸,安芸市,50333742,266,360,
安芸,安芸市,50333743,264,358,
安芸,安芸市,50333744,260,352,
安芸,安芸市,50333745,259,351,
安芸,安芸市,50333746,260,352,
安芸,安芸市,50333747,259,350,
安芸,安芸市,50333748,257,348,
安芸,安芸市,50333749,256,347,
安芸,安芸市,50333750,265,359,
安芸,安芸市,50333751,264,358,
安芸,安芸市,50333752,264,357,
安芸,安芸市,50333753,261,354,
安芸,安芸市,50333754,262,355,
安芸,安芸市,50333755,261,354,
安芸,安芸市,50333756,263,356,
安芸,安芸市,50333757,261,354,
安芸,安芸市,50333758,260,352,
安芸,安芸市,50333759,260,352,
安芸,安芸市,50333760,265,359,
安芸,安芸市,50333761,262,355,
安芸,安芸市,50333762,261,353,
安芸,安芸市,50333763,262,355,
安芸,安芸市,50333764,266,360,
安芸,安芸市,50333765,266,360,
安芸,安芸市,50333766,267,361,
安芸,安芸市,50333767,265,359,
安芸,安芸市,50333768,263,356,
安芸,安芸市,50333769,263,356,
安芸,安芸市,50333771,261,354,
安芸,安芸市,50333772,260,352,
安芸,安芸市,50333774,270,365,
安芸,安芸市,50333775,278,－,
安芸,安芸市,50333776,272,368,
安芸,安芸市,50333777,271,367,
安芸,安芸市,50333778,270,366,
安芸,安芸市,50333779,270,365,
安芸,安芸市,50333781,259,350,
安芸,安芸市,50333785,278,376,
安芸,安芸市,50333786,278,376,
安芸,安芸市,50333787,278,376,
安芸,安芸市,50333788,278,376,
安芸,安芸市,50333789,277,375,
安芸,安芸市,50333796,280,379,
安芸,安芸市,50333797,283,383,
安芸,安芸市,50333798,285,386,
安芸,安芸市,50333799,285,386,
安芸,安芸市,50334707,284,384,
安芸,安芸市,50334708,287,389,
安芸,安芸市,50334709,285,386,
安芸,安芸市,50334718,284,384,
安芸,安芸市,50334719,284,384,
安芸,安芸市,50334728,281,380,
安芸,安芸市,50334729,279,378,
安芸,安芸市,50334739,276,374,
安芸,安芸市,50342030,253,343,
安芸,安芸市,50342040,253,343,
安芸,安芸市,50342050,253,343,
安芸,安芸市,50342051,264,358,
安芸,安芸市,50342060,256,346,
安芸,安芸市,50342061,265,359,
安芸,安芸市,50342070,257,348,
安芸,安芸市,50342071,266,360,
安芸,安芸市,50342080,259,350,
安芸,安芸市,50342090,259,350,
安芸,安芸市,50343000,256,347,
安芸,安芸市,50343010,254,344,
安芸,安芸市,50343011,259,350,
安芸,安芸市,50343020,255,345,
安芸,安芸市,50343021,257,348,
安芸,安芸市,50343030,254,344,
安芸,安芸市,50343040,257,348,
安芸,安芸市,50343041,261,353,
安芸,安芸市,50343050,261,353,
安芸,安芸市,50343051,265,359,
安芸,安芸市,50343060,264,357,
安芸,安芸市,50343061,268,363,
安芸,安芸市,50343070,267,362,
安芸,安芸市,50343071,270,366,
安芸,安芸市,50343072,274,371,
安芸,安芸市,50343073,278,376,
安芸,安芸市,50343080,273,370,
安芸,安芸市,50343081,270,366,
安芸,安芸市,50343082,276,373,
安芸,安芸市,50343083,281,380,
安芸,安芸市,50343084,280,379,
安芸,安芸市,50343090,278,376,
安芸,安芸市,50343091,273,370,
安芸,安芸市,50343092,275,372,
安芸,安芸市,50343093,280,379,
安芸,安芸市,50343094,283,383,
安芸,安芸市,50344000,278,376,
安芸,安芸市,50344001,285,－,
安芸,安芸市,50344002,275,372,
安芸,安芸市,50344003,278,377,
安芸,安芸市,50344004,285,－,
安芸,安芸市,50344010,277,375,
安芸,安芸市,50344011,272,368,
安芸,安芸市,50344012,285,－,
安芸,安芸市,50344013,285,－,
安芸,安芸市,50344020,276,374,
安芸,安芸市,50344021,273,369,
安芸,安芸市,50344022,275,372,
安芸,安芸市,50344023,285,－,
安芸,安芸市,50344030,276,373,
安芸,安芸市,50344031,276,373,
安芸,安芸市,50344032,274,371,
安芸,安芸市,50344033,276,374,
安芸,安芸市,50344034,285,－,
安芸,安芸市,50344040,278,376,
安芸,安芸市,50344041,278,376,
安芸,安芸市,50344042,276,373,
安芸,安芸市,50344043,275,372,
安芸,安芸市,50344044,276,374,
安芸,安芸市,50344050,275,372,
安芸,安芸市,50344051,278,376,
安芸,安芸市,50344052,275,372,
安芸,安芸市,50344053,275,372,
安芸,安芸市,50344054,274,371,
安芸,奈半利町,50340062,222,300,
安芸,奈半利町,50340063,230,312,
安芸,奈半利町,50340072,225,305,
安芸,奈半利町,50340073,235,318,
安芸,奈半利町,50340074,244,331,
安芸,奈半利町,50340082,230,312,
安芸,奈半利町,50340083,239,324,
安芸,奈半利町,50340084,251,340,
安芸,奈半利町,50340085,264,357,
安芸,奈半利町,50340091,233,－,
安芸,奈半利町,50340092,233,315,
安芸,奈半利町,50340093,242,328,
安芸,奈半利町,50340094,256,347,
安芸,奈半利町,50340095,269,364,
安芸,奈半利町,50341001,224,303,
安芸,奈半利町,50341002,233,315,
安芸,奈半利町,50341003,242,328,
安芸,奈半利町,50341004,259,350,
安芸,奈半利町,50341005,270,365,
安芸,奈半利町,50341006,284,384,
安芸,奈半利町,50341011,226,306,
安芸,奈半利町,50341012,233,316,
安芸,奈半利町,50341013,245,332,
安芸,奈半利町,50341014,259,350,
安芸,奈半利町,50341015,270,366,
安芸,奈半利町,50341016,284,385,
安芸,奈半利町,50341022,235,318,
安芸,奈半利町,50341025,272,368,
安芸,奈半利町,50341026,284,384,
安芸,奈半利町,50341027,296,400,
安芸,奈半利町,50341037,295,399,
安芸,田野町,50331719,213,289,
安芸,田野町,50341000,233,－,
安芸,田野町,50341010,221,299,
安芸,田野町,50341020,222,300,
安芸,田野町,50341021,227,308,
安芸,田野町,50341031,228,309,
安芸,田野町,50341041,232,314,
安芸,安田町,50331718,209,283,
安芸,安田町,50331727,207,280,
安芸,安田町,50331728,210,285,
安芸,安田町,50331729,216,292,
安芸,安田町,50331736,204,277,
安芸,安田町,50331737,209,283,
安芸,安田町,50331738,213,288,
安芸,安田町,50331739,216,293,
安芸,安田町,50331747,211,286,
安芸,安田町,50331748,214,290,
安芸,安田町,50331749,219,296,
安芸,安田町,50331757,213,289,
安芸,安田町,50331758,217,294,
安芸,安田町,50331759,222,301,
安芸,安田町,50331768,219,297,
安芸,安田町,50331769,225,305,
安芸,安田町,50331778,224,304,
安芸,安田町,50331779,229,310,
安芸,安田町,50331789,233,315,
安芸,安田町,50331799,236,320,
安芸,安田町,50332709,239,323,
安芸,安田町,50332719,241,327,
安芸,安田町,50341030,222,300,
安芸,安田町,50341040,224,303,
安芸,安田町,50341050,227,308,
安芸,安田町,50341051,236,319,
安芸,安田町,50341060,233,315,
安芸,安田町,50341061,239,324,
安芸,安田町,50341070,236,319,
安芸,安田町,50341071,242,328,
安芸,安田町,50341080,238,322,
安芸,安田町,50341081,243,329,
安芸,安田町,50341090,241,327,
安芸,安田町,50341091,247,334,
安芸,安田町,50342000,244,330,
安芸,安田町,50342001,248,336,
安芸,安田町,50342010,247,334,
安芸,安田町,50342011,253,342,
安芸,安田町,50342012,257,348,
安芸,安田町,50342020,250,339,
安芸,安田町,50342021,257,348,
安芸,安田町,50342022,261,354,
安芸,安田町,50342023,286,－,
安芸,安田町,50342024,286,－,
安芸,安田町,50342031,260,352,
安芸,安田町,50342032,265,359,
安芸,安田町,50342033,267,362,
安芸,安田町,50342034,275,372,
安芸,安田町,50342041,262,355,
安芸,安田町,50342042,269,364,
安芸,安田町,50342043,275,372,
安芸,北川村,50341023,245,332,
安芸,北川村,50341024,258,349,
安芸,北川村,50341032,236,319,
安芸,北川村,50341033,246,333,
安芸,北川村,50341034,257,348,
安芸,北川村,50341035,271,367,
安芸,北川村,50341036,283,383,
安芸,北川村,50341042,239,324,
安芸,北川村,50341043,248,336,
安芸,北川村,50341044,258,349,
安芸,北川村,50341045,268,363,
安芸,北川村,50341046,281,380,
安芸,北川村,50341047,293,397,
安芸,北川村,50341048,304,412,
安芸,北川村,50341052,242,328,
安芸,北川村,50341053,250,338,
安芸,北川村,50341054,259,350,
安芸,北川村,50341055,268,363,
安芸,北川村,50341056,281,380,
安芸,北川村,50341057,295,399,
安芸,北川村,50341058,305,413,
安芸,北川村,50341059,311,421,
安芸,北川村,50341062,245,332,
安芸,北川村,50341063,251,340,
安芸,北川村,50341064,260,352,
安芸,北川村,50341065,269,364,
安芸,北川村,50341066,283,383,
安芸,北川村,50341067,298,403,
安芸,北川村,50341068,310,420,
安芸,北川村,50341069,315,426,
安芸,北川村,50341072,247,335,
安芸,北川村,50341073,253,343,
安芸,北川村,50341074,261,354,
安芸,北川村,50341075,270,366,
安芸,北川村,50341076,284,384,
安芸,北川村,50341077,300,406,
安芸,北川村,50341078,313,423,
安芸,北川村,50341079,316,428,
安芸,北川村,50341082,250,338,
安芸,北川村,50341083,257,348,
安芸,北川村,50341084,264,357,
安芸,北川村,50341085,275,372,
安芸,北川村,50341086,191,259,
安芸,北川村,50341087,301,407,
安芸,北川村,50341088,312,422,
安芸,北川村,50341089,316,－,
安芸,北川村,50341092,253,342,
安芸,北川村,50341093,259,351,
安芸,北川村,50341094,268,363,
安芸,北川村,50341095,278,376,
安芸,北川村,50341096,290,393,
安芸,北川村,50341097,301,408,
安芸,北川村,50341098,190,258,
安芸,北川村,50341099,316,－,
安芸,北川村,50341161,314,425,
安芸,北川村,50341170,315,426,
安芸,北川村,50341171,310,420,
安芸,北川村,50341172,308,417,
安芸,北川村,50341180,311,421,
安芸,北川村,50341181,307,416,
安芸,北川村,50341182,305,413,
安芸,北川村,50341183,299,405,
安芸,北川村,50341184,278,376,
安芸,北川村,50341185,264,357,
安芸,北川村,50341190,309,418,
安芸,北川村,50341191,305,413,
安芸,北川村,50341192,307,416,
安芸,北川村,50341193,303,410,
安芸,北川村,50341194,282,382,
安芸,北川村,50341195,263,356,
安芸,北川村,50342002,254,344,
安芸,北川村,50342003,261,353,
安芸,北川村,50342004,270,365,
安芸,北川村,50342005,281,380,
安芸,北川村,50342006,293,397,
安芸,北川村,50342007,304,411,
安芸,北川村,50342008,307,416,
安芸,北川村,50342009,308,417,
安芸,北川村,50342013,264,357,
安芸,北川村,50342014,273,369,
安芸,北川村,50342015,284,384,
安芸,北川村,50342016,296,400,
安芸,北川村,50342017,303,410,
安芸,北川村,50342018,304,412,
安芸,北川村,50342019,198,268,
安芸,北川村,50342025,284,385,
安芸,北川村,50342026,296,400,
安芸,北川村,50342027,302,409,
安芸,北川村,50342028,301,408,
安芸,北川村,50342029,298,403,
安芸,北川村,50342036,295,399,
安芸,北川村,50342037,301,407,
安芸,北川村,50342038,297,402,
安芸,北川村,50342039,292,395,
安芸,北川村,50342046,294,398,
安芸,北川村,50342047,296,401,
安芸,北川村,50342048,293,396,
安芸,北川村,50342049,287,388,
安芸,北川村,50342057,290,393,
安芸,北川村,50342058,287,389,
安芸,北川村,50342059,284,384,
安芸,北川村,50342067,284,384,
安芸,北川村,50342068,281,381,
安芸,北川村,50342069,283,383,
安芸,北川村,50342077,277,375,
安芸,北川村,50342078,276,373,
安芸,北川村,50342079,289,－,
安芸,北川村,50342087,276,373,
安芸,北川村,50342088,274,371,
安芸,北川村,50342089,278,377,
安芸,北川村,50342098,276,374,
安芸,北川村,50342099,307,－,
安芸,北川村,50342100,307,415,
安芸,北川村,50342101,304,411,
安芸,北川村,50342102,305,413,
安芸,北川村,50342103,300,406,
安芸,北川村,50342104,303,－,
安芸,北川村,50342105,260,352,
安芸,北川村,50342106,249,337,
安芸,北川村,50342110,303,410,
安芸,北川村,50342111,301,408,
安芸,北川村,50342112,304,412,
安芸,北川村,50342113,299,405,
安芸,北川村,50342114,284,384,
安芸,北川村,50342115,262,355,
安芸,北川村,50342116,250,339,
安芸,北川村,50342120,298,403,
安芸,北川村,50342121,295,399,
安芸,北川村,50342122,298,404,
安芸,北川村,50342123,295,399,
安芸,北川村,50342124,280,379,
安芸,北川村,50342125,261,353,
安芸,北川村,50342130,293,396,
安芸,北川村,50342131,301,－,
安芸,北川村,50342132,296,401,
安芸,北川村,50342133,292,395,
安芸,北川村,50342134,278,376,
安芸,北川村,50342135,260,352,
安芸,北川村,50342140,287,389,
安芸,北川村,50342141,301,－,
安芸,北川村,50342142,297,402,
安芸,北川村,50342143,293,397,
安芸,北川村,50342144,278,376,
安芸,北川村,50342145,261,354,
安芸,北川村,50342150,287,388,
安芸,北川村,50342151,290,392,
安芸,北川村,50342152,301,－,
安芸,北川村,50342153,294,398,
安芸,北川村,50342154,281,380,
安芸,北川村,50342155,263,356,
安芸,北川村,50342160,286,387,
安芸,北川村,50342161,290,392,
安芸,北川村,50342162,301,－,
安芸,北川村,50342163,295,399,
安芸,北川村,50342164,281,381,
安芸,北川村,50342165,263,356,
安芸,北川村,50342170,287,389,
安芸,北川村,50342171,293,396,
安芸,北川村,50342172,301,－,
安芸,北川村,50342173,301,－,
安芸,北川村,50342174,284,384,
安芸,北川村,50342175,265,359,
安芸,北川村,50342180,289,391,
安芸,北川村,50342181,296,400,
安芸,北川村,50342182,301,408,
安芸,北川村,50342183,298,404,
安芸,北川村,50342184,286,387,
安芸,北川村,50342190,291,394,
安芸,北川村,50342191,296,400,
安芸,北川村,50342192,305,413,
安芸,北川村,50342193,302,409,
安芸,北川村,50342194,288,390,
安芸,北川村,50343008,283,383,
安芸,北川村,50343009,285,386,
安芸,北川村,50343018,294,398,
安芸,北川村,50343019,296,400,
安芸,北川村,50343100,307,－,
安芸,北川村,50343101,307,－,
安芸,北川村,50343102,307,416,
安芸,北川村,50343103,304,412,
安芸,北川村,50343104,304,－,
安芸,北川村,50343112,307,416,
安芸,北川村,50343113,301,408,
安芸,北川村,50343122,307,416,
安芸,北川村,50343123,302,409,
安芸,馬路村,50342035,286,387,
安芸,馬路村,50342044,278,377,
安芸,馬路村,50342045,287,388,
安芸,馬路村,50342052,273,370,
安芸,馬路村,50342053,281,381,
安芸,馬路村,50342054,287,388,
安芸,馬路村,50342055,290,393,
安芸,馬路村,50342056,292,395,
安芸,馬路村,50342062,276,374,
安芸,馬路村,50342063,287,388,
安芸,馬路村,50342064,293,396,
安芸,馬路村,50342065,293,396,
安芸,馬路村,50342066,287,389,
安芸,馬路村,50342072,276,373,
安芸,馬路村,50342073,286,387,
安芸,馬路村,50342074,296,400,
安芸,馬路村,50342075,294,398,
安芸,馬路村,50342076,284,385,
安芸,馬路村,50342081,266,360,
安芸,馬路村,50342082,273,370,
安芸,馬路村,50342083,283,383,
安芸,馬路村,50342084,293,396,
安芸,馬路村,50342085,293,396,
安芸,馬路村,50342086,285,386,
安芸,馬路村,50342091,265,359,
安芸,馬路村,50342092,270,365,
安芸,馬路村,50342093,278,376,
安芸,馬路村,50342094,288,390,
安芸,馬路村,50342095,293,396,
安芸,馬路村,50342096,289,391,
安芸,馬路村,50342097,279,378,
安芸,馬路村,50343001,261,353,
安芸,馬路村,50343002,266,360,
安芸,馬路村,50343003,273,370,
安芸,馬路村,50343004,285,386,
安芸,馬路村,50343005,294,398,
安芸,馬路村,50343006,291,394,
安芸,馬路村,50343007,287,388,
安芸,馬路村,50343012,262,355,
安芸,馬路村,50343013,269,364,
安芸,馬路村,50343014,294,－,
安芸,馬路村,50343015,293,396,
安芸,馬路村,50343016,297,402,
安芸,馬路村,50343017,296,400,
安芸,馬路村,50343022,260,352,
安芸,馬路村,50343023,267,362,
安芸,馬路村,50343024,294,－,
安芸,馬路村,50343025,287,389,
安芸,馬路村,50343026,297,402,
安芸,馬路村,50343027,304,412,
安芸,馬路村,50343028,306,414,
安芸,馬路村,50343029,306,414,
安芸,馬路村,50343031,257,348,
安芸,馬路村,50343032,261,353,
安芸,馬路村,50343033,267,362,
安芸,馬路村,50343034,276,374,
安芸,馬路村,50343035,287,388,
安芸,馬路村,50343036,298,403,
安芸,馬路村,50343037,304,412,
安芸,馬路村,50343038,313,423,
安芸,馬路村,50343039,310,420,
安芸,馬路村,50343042,275,－,
安芸,馬路村,50343043,271,367,
安芸,馬路村,50343044,278,376,
安芸,馬路村,50343045,298,－,
安芸,馬路村,50343046,293,397,
安芸,馬路村,50343047,301,408,
安芸,馬路村,50343048,305,413,
安芸,馬路村,50343049,308,417,
安芸,馬路村,50343052,270,365,
安芸,馬路村,50343053,275,372,
安芸,馬路村,50343054,279,378,
安芸,馬路村,50343055,283,383,
安芸,馬路村,50343056,289,391,
安芸,馬路村,50343057,292,395,
安芸,馬路村,50343058,296,400,
安芸,馬路村,50343059,300,406,
安芸,馬路村,50343062,272,368,
安芸,馬路村,50343063,277,375,
安芸,馬路村,50343064,280,379,
安芸,馬路村,50343065,281,380,
安芸,馬路村,50343066,282,382,
安芸,馬路村,50343067,285,386,
安芸,馬路村,50343068,290,392,
安芸,馬路村,50343069,302,－,
安芸,馬路村,50343074,279,378,
安芸,馬路村,50343075,280,379,
安芸,馬路村,50343076,281,380,
