（別添）大雨警報・注意報の土壌雨量指数基準値,,,,令和4年5月26日現在,
市町村等をまとめた地域,市町村等,地域メッシュコード（１km格子対応）,土壌雨量指数基準（注意報）,土壌雨量指数基準（警報）,
三好,三好市,50336668,154,186,
三好,三好市,50336669,151,183,
三好,三好市,50336670,151,183,
三好,三好市,50336671,151,183,
三好,三好市,50336672,151,183,
三好,三好市,50336673,154,186,
三好,三好市,50336674,158,191,
三好,三好市,50336675,158,191,
三好,三好市,50336676,154,186,
三好,三好市,50336677,151,182,
三好,三好市,50336678,148,179,
三好,三好市,50336679,146,177,
三好,三好市,50336680,148,179,
三好,三好市,50336681,147,178,
三好,三好市,50336682,146,177,
三好,三好市,50336683,148,179,
三好,三好市,50336684,149,180,
三好,三好市,50336685,150,181,
三好,三好市,50336686,146,176,
三好,三好市,50336687,142,172,
三好,三好市,50336688,141,171,
三好,三好市,50336689,141,170,
三好,三好市,50336690,146,176,
三好,三好市,50336691,144,174,
三好,三好市,50336692,143,173,
三好,三好市,50336693,143,173,
三好,三好市,50336694,140,169,
三好,三好市,50336695,139,168,
三好,三好市,50336696,138,167,
三好,三好市,50336697,136,165,
三好,三好市,50336698,136,165,
三好,三好市,50336699,137,166,
三好,三好市,50336700,168,203,
三好,三好市,50336701,170,205,
三好,三好市,50336702,166,201,
三好,三好市,50336703,161,195,
三好,三好市,50336704,159,192,
三好,三好市,50336705,159,192,
三好,三好市,50336706,161,194,
三好,三好市,50336707,166,200,
三好,三好市,50336709,173,209,
三好,三好市,50336710,166,201,
三好,三好市,50336711,170,205,
三好,三好市,50336712,166,200,
三好,三好市,50336713,160,193,
三好,三好市,50336714,157,190,
三好,三好市,50336715,158,191,
三好,三好市,50336716,161,194,
三好,三好市,50336717,175,－,
三好,三好市,50336718,175,－,
三好,三好市,50336719,174,210,
三好,三好市,50336720,165,199,
三好,三好市,50336721,165,199,
三好,三好市,50336722,162,196,
三好,三好市,50336723,158,191,
三好,三好市,50336724,154,186,
三好,三好市,50336725,156,188,
三好,三好市,50336726,161,194,
三好,三好市,50336727,167,202,
三好,三好市,50336728,170,205,
三好,三好市,50336729,175,212,
三好,三好市,50336730,164,198,
三好,三好市,50336731,161,195,
三好,三好市,50336732,162,196,
三好,三好市,50336733,158,191,
三好,三好市,50336734,156,188,
三好,三好市,50336735,157,190,
三好,三好市,50336736,161,195,
三好,三好市,50336737,169,204,
三好,三好市,50336738,170,205,
三好,三好市,50336739,172,208,
三好,三好市,50336740,160,193,
三好,三好市,50336741,161,195,
三好,三好市,50336742,162,196,
三好,三好市,50336743,159,192,
三好,三好市,50336744,156,188,
三好,三好市,50336745,158,191,
三好,三好市,50336746,164,198,
三好,三好市,50336747,166,200,
三好,三好市,50336748,166,201,
三好,三好市,50336749,167,202,
三好,三好市,50336750,154,186,
三好,三好市,50336751,155,187,
三好,三好市,50336752,156,189,
三好,三好市,50336753,154,186,
三好,三好市,50336754,154,186,
三好,三好市,50336755,158,191,
三好,三好市,50336756,163,197,
三好,三好市,50336757,165,199,
三好,三好市,50336758,163,197,
三好,三好市,50336759,165,199,
三好,三好市,50336760,150,181,
三好,三好市,50336761,148,179,
三好,三好市,50336762,149,180,
三好,三好市,50336763,148,179,
三好,三好市,50336764,151,183,
三好,三好市,50336765,158,191,
三好,三好市,50336766,161,195,
三好,三好市,50336767,165,199,
三好,三好市,50336768,164,198,
三好,三好市,50336769,166,200,
三好,三好市,50336770,146,176,
三好,三好市,50336771,144,174,
三好,三好市,50336772,146,176,
三好,三好市,50336773,146,177,
三好,三好市,50336774,151,182,
三好,三好市,50336775,156,188,
三好,三好市,50336776,161,194,
三好,三好市,50336777,166,－,
三好,三好市,50336778,165,199,
三好,三好市,50336779,168,203,
三好,三好市,50336780,140,169,
三好,三好市,50336781,140,169,
三好,三好市,50336782,142,172,
三好,三好市,50336783,145,175,
三好,三好市,50336784,151,183,
三好,三好市,50336785,158,191,
三好,三好市,50336786,161,194,
三好,三好市,50336787,166,－,
三好,三好市,50336788,166,200,
三好,三好市,50336789,169,204,
三好,三好市,50336790,137,166,
三好,三好市,50336791,137,166,
三好,三好市,50336792,139,168,
三好,三好市,50336793,146,176,
三好,三好市,50336794,156,188,
三好,三好市,50336795,161,195,
三好,三好市,50336796,161,194,
三好,三好市,50336797,161,195,
三好,三好市,50336798,163,197,
三好,三好市,50336799,167,202,
三好,三好市,50337505,146,177,
三好,三好市,50337506,146,177,
三好,三好市,50337507,146,176,
三好,三好市,50337508,143,173,
三好,三好市,50337509,143,173,
三好,三好市,50337514,139,168,
三好,三好市,50337515,141,171,
三好,三好市,50337516,141,171,
三好,三好市,50337517,142,172,
三好,三好市,50337518,142,172,
三好,三好市,50337519,143,173,
三好,三好市,50337525,138,167,
三好,三好市,50337526,137,166,
三好,三好市,50337527,139,168,
三好,三好市,50337528,142,172,
三好,三好市,50337529,143,173,
三好,三好市,50337535,136,165,
三好,三好市,50337536,136,165,
三好,三好市,50337537,139,168,
三好,三好市,50337538,142,172,
三好,三好市,50337539,143,173,
三好,三好市,50337545,137,166,
三好,三好市,50337546,137,166,
三好,三好市,50337547,139,168,
三好,三好市,50337548,141,170,
三好,三好市,50337549,141,170,
三好,三好市,50337555,137,166,
三好,三好市,50337556,138,167,
三好,三好市,50337557,139,168,
三好,三好市,50337558,139,168,
三好,三好市,50337559,118,143,
三好,三好市,50337565,136,164,
三好,三好市,50337566,136,165,
三好,三好市,50337567,137,166,
三好,三好市,50337568,138,167,
三好,三好市,50337569,138,167,
三好,三好市,50337575,134,162,
三好,三好市,50337576,133,161,
三好,三好市,50337577,135,163,
三好,三好市,50337578,108,131,
三好,三好市,50337579,136,165,
三好,三好市,50337584,135,163,
三好,三好市,50337585,132,160,
三好,三好市,50337586,131,159,
三好,三好市,50337587,133,161,
三好,三好市,50337588,134,162,
三好,三好市,50337589,132,160,
三好,三好市,50337594,135,163,
三好,三好市,50337595,133,161,
三好,三好市,50337596,131,159,
三好,三好市,50337597,132,160,
三好,三好市,50337598,135,163,
三好,三好市,50337599,131,159,
三好,三好市,50337600,141,171,
三好,三好市,50337601,141,171,
三好,三好市,50337602,141,171,
三好,三好市,50337603,140,169,
三好,三好市,50337604,138,167,
三好,三好市,50337605,136,164,
三好,三好市,50337606,139,－,
三好,三好市,50337607,135,163,
三好,三好市,50337608,135,163,
三好,三好市,50337609,136,165,
三好,三好市,50337610,141,171,
三好,三好市,50337611,140,169,
三好,三好市,50337612,137,166,
三好,三好市,50337613,141,－,
三好,三好市,50337614,136,164,
三好,三好市,50337615,136,164,
三好,三好市,50337616,139,－,
三好,三好市,50337617,133,161,
三好,三好市,50337618,134,162,
三好,三好市,50337619,136,165,
三好,三好市,50337620,141,171,
三好,三好市,50337621,138,167,
三好,三好市,50337622,136,164,
三好,三好市,50337623,136,164,
三好,三好市,50337624,134,162,
三好,三好市,50337625,133,161,
三好,三好市,50337626,133,161,
三好,三好市,50337627,133,161,
三好,三好市,50337628,131,159,
三好,三好市,50337629,134,162,
三好,三好市,50337630,141,171,
三好,三好市,50337631,136,165,
三好,三好市,50337632,134,162,
三好,三好市,50337633,134,162,
三好,三好市,50337634,132,160,
三好,三好市,50337635,131,159,
三好,三好市,50337636,130,157,
三好,三好市,50337637,131,158,
三好,三好市,50337638,131,159,
三好,三好市,50337639,131,159,
三好,三好市,50337640,140,169,
三好,三好市,50337641,137,166,
三好,三好市,50337642,136,165,
三好,三好市,50337643,136,165,
三好,三好市,50337644,135,163,
三好,三好市,50337645,131,159,
三好,三好市,50337646,130,157,
三好,三好市,50337647,129,156,
三好,三好市,50337648,130,157,
三好,三好市,50337649,130,157,
三好,三好市,50337650,139,168,
三好,三好市,50337651,139,168,
三好,三好市,50337652,140,169,
三好,三好市,50337653,138,167,
三好,三好市,50337654,136,164,
三好,三好市,50337655,131,159,
三好,三好市,50337656,129,156,
三好,三好市,50337657,128,155,
三好,三好市,50337658,128,155,
三好,三好市,50337659,131,158,
三好,三好市,50337660,138,167,
三好,三好市,50337661,137,166,
三好,三好市,50337662,140,169,
三好,三好市,50337663,138,167,
三好,三好市,50337664,135,163,
三好,三好市,50337665,131,158,
三好,三好市,50337666,128,155,
三好,三好市,50337667,127,154,
三好,三好市,50337668,128,155,
三好,三好市,50337669,131,158,
三好,三好市,50337670,136,165,
三好,三好市,50337671,135,163,
三好,三好市,50337672,136,165,
三好,三好市,50337673,136,164,
三好,三好市,50337674,132,160,
三好,三好市,50337675,131,158,
三好,三好市,50337676,127,154,
三好,三好市,50337677,126,153,
三好,三好市,50337678,127,154,
三好,三好市,50337679,130,157,
三好,三好市,50337680,131,159,
三好,三好市,50337681,131,159,
三好,三好市,50337682,132,160,
三好,三好市,50337683,131,159,
三好,三好市,50337684,131,158,
三好,三好市,50337685,130,157,
三好,三好市,50337686,127,154,
三好,三好市,50337687,126,153,
三好,三好市,50337688,127,154,
三好,三好市,50337689,129,156,
三好,三好市,50337690,131,158,
三好,三好市,50337691,129,156,
三好,三好市,50337692,130,157,
三好,三好市,50337693,130,157,
三好,三好市,50337694,131,159,
三好,三好市,50337695,130,157,
三好,三好市,50337696,128,155,
三好,三好市,50337697,127,154,
三好,三好市,50337698,127,154,
三好,三好市,50337699,129,156,
三好,三好市,50337700,138,167,
三好,三好市,50337701,136,165,
三好,三好市,50337702,156,－,
三好,三好市,50337703,144,174,
三好,三好市,50337704,156,189,
三好,三好市,50337705,163,197,
三好,三好市,50337706,161,195,
三好,三好市,50337707,159,192,
三好,三好市,50337708,163,197,
三好,三好市,50337709,164,198,
三好,三好市,50337710,138,167,
三好,三好市,50337711,137,166,
三好,三好市,50337712,136,165,
三好,三好市,50337713,156,－,
三好,三好市,50337714,153,185,
三好,三好市,50337715,159,192,
三好,三好市,50337716,158,191,
三好,三好市,50337717,161,195,
三好,三好市,50337720,136,164,
三好,三好市,50337721,136,165,
三好,三好市,50337722,137,166,
三好,三好市,50337723,141,170,
三好,三好市,50337724,146,177,
三好,三好市,50337725,151,183,
三好,三好市,50337726,161,－,
三好,三好市,50337730,132,160,
三好,三好市,50337731,136,164,
三好,三好市,50337732,139,168,
三好,三好市,50337733,143,173,
三好,三好市,50337734,146,177,
三好,三好市,50337735,151,182,
三好,三好市,50337736,155,187,
三好,三好市,50337737,161,195,
三好,三好市,50337740,132,160,
三好,三好市,50337741,137,166,
三好,三好市,50337742,141,171,
三好,三好市,50337743,145,175,
三好,三好市,50337744,146,177,
三好,三好市,50337745,152,184,
三好,三好市,50337746,157,190,
三好,三好市,50337747,160,193,
三好,三好市,50337750,134,162,
三好,三好市,50337751,140,169,
三好,三好市,50337752,143,173,
三好,三好市,50337753,146,177,
三好,三好市,50337754,153,－,
三好,三好市,50337755,153,185,
三好,三好市,50337756,156,189,
三好,三好市,50337760,135,163,
三好,三好市,50337761,137,166,
三好,三好市,50337762,142,172,
三好,三好市,50337763,146,177,
三好,三好市,50337764,150,181,
三好,三好市,50337765,153,185,
三好,三好市,50337770,127,154,
三好,三好市,50337771,137,166,
三好,三好市,50337772,141,170,
三好,三好市,50337780,132,160,
三好,三好市,50337781,136,165,
三好,三好市,50337782,141,170,
三好,三好市,50337790,132,160,
三好,三好市,50337791,136,165,
三好,三好市,50337792,139,168,
三好,三好市,50345090,174,210,
三好,三好市,50345091,175,212,
三好,三好市,50345092,177,214,
三好,三好市,50346000,177,214,
三好,三好市,50346001,179,216,
三好,三好市,50346002,180,218,
三好,三好市,50346003,181,219,
三好,三好市,50346004,184,222,
三好,三好市,50346010,180,218,
三好,三好市,50346011,187,226,
三好,三好市,50346012,185,223,
三好,三好市,50346013,180,218,
三好,三好市,50346014,185,223,
三好,三好市,50346015,188,227,
三好,三好市,50346016,198,239,
三好,三好市,50346020,184,222,
三好,三好市,50346021,190,229,
三好,三好市,50346022,185,224,
三好,三好市,50346023,180,218,
三好,三好市,50346024,181,219,
三好,三好市,50346025,223,－,
三好,三好市,50346026,223,－,
三好,三好市,50346027,206,249,
三好,三好市,50346030,177,214,
三好,三好市,50346031,180,218,
三好,三好市,50346032,180,217,
三好,三好市,50346033,176,213,
三好,三好市,50346034,180,218,
三好,三好市,50346035,190,230,
三好,三好市,50346036,201,243,
三好,三好市,50346040,171,207,
三好,三好市,50346041,174,210,
三好,三好市,50346042,175,211,
三好,三好市,50346043,176,213,
三好,三好市,50346044,183,221,
三好,三好市,50346045,195,236,
三好,三好市,50346046,207,250,
三好,三好市,50346050,169,204,
三好,三好市,50346051,170,205,
三好,三好市,50346052,177,－,
三好,三好市,50346053,177,214,
三好,三好市,50346060,170,206,
三好,三好市,50346061,174,210,
三好,三好市,50346062,177,214,
三好,三好市,50346070,170,205,
三好,三好市,50346071,173,209,
三好,三好市,50346072,175,212,
三好,三好市,50346073,175,212,
三好,三好市,50346080,168,203,
三好,三好市,51330505,131,158,
三好,三好市,51330506,131,159,
三好,三好市,51330507,131,159,
三好,三好市,51330508,133,161,
三好,三好市,51330509,132,160,
三好,三好市,51330515,130,157,
三好,三好市,51330516,131,159,
三好,三好市,51330517,131,159,
三好,三好市,51330518,131,159,
三好,三好市,51330519,132,160,
三好,三好市,51330527,131,159,
三好,三好市,51330528,131,159,
三好,三好市,51330529,131,159,
三好,三好市,51330538,128,155,
三好,三好市,51330539,129,156,
三好,三好市,51330548,126,152,
三好,三好市,51330549,126,153,
三好,三好市,51330559,125,151,
三好,三好市,51330600,131,159,
三好,三好市,51330601,131,158,
三好,三好市,51330602,131,159,
三好,三好市,51330603,131,159,
三好,三好市,51330604,131,158,
三好,三好市,51330605,130,157,
三好,三好市,51330606,127,154,
三好,三好市,51330607,127,154,
三好,三好市,51330608,127,154,
三好,三好市,51330609,130,157,
三好,三好市,51330610,131,159,
三好,三好市,51330611,133,161,
三好,三好市,51330612,134,162,
三好,三好市,51330613,132,160,
三好,三好市,51330614,131,159,
三好,三好市,51330615,131,158,
三好,三好市,51330616,128,155,
三好,三好市,51330617,128,155,
三好,三好市,51330618,128,155,
三好,三好市,51330619,129,156,
三好,三好市,51330620,131,159,
三好,三好市,51330621,135,163,
三好,三好市,51330622,136,164,
三好,三好市,51330623,136,164,
三好,三好市,51330624,127,154,
三好,三好市,51330625,126,152,
三好,三好市,51330626,130,157,
三好,三好市,51330627,127,154,
三好,三好市,51330628,127,154,
三好,三好市,51330629,128,155,
三好,三好市,51330630,131,158,
三好,三好市,51330631,131,159,
三好,三好市,51330632,133,161,
三好,三好市,51330633,134,162,
三好,三好市,51330634,134,162,
三好,三好市,51330635,131,159,
三好,三好市,51330636,130,157,
三好,三好市,51330637,127,154,
三好,三好市,51330638,127,154,
三好,三好市,51330639,126,153,
三好,三好市,51330640,128,155,
三好,三好市,51330641,130,157,
三好,三好市,51330642,131,158,
三好,三好市,51330643,131,159,
三好,三好市,51330644,132,160,
三好,三好市,51330645,131,159,
三好,三好市,51330646,128,155,
三好,三好市,51330647,127,154,
三好,三好市,51330650,126,153,
三好,三好市,51330651,127,154,
三好,三好市,51330652,129,156,
三好,三好市,51330653,131,158,
三好,三好市,51330654,131,158,
三好,三好市,51330655,129,156,
三好,三好市,51330656,127,154,
三好,三好市,51330657,126,152,
三好,三好市,51330660,125,151,
三好,三好市,51330661,126,153,
三好,三好市,51330662,127,154,
三好,三好市,51330663,130,157,
三好,三好市,51330664,129,156,
三好,三好市,51330665,129,156,
三好,三好市,51330666,127,154,
三好,三好市,51330671,124,150,
三好,三好市,51330672,127,154,
三好,三好市,51330673,128,155,
三好,三好市,51330674,128,155,
三好,三好市,51330675,127,154,
三好,三好市,51330676,126,152,
三好,三好市,51330681,122,148,
三好,三好市,51330682,126,152,
三好,三好市,51330683,128,155,
三好,三好市,51330684,128,155,
三好,三好市,51330685,126,152,
三好,三好市,51330700,132,160,
三好,三好市,51330701,136,164,
三好,三好市,51330702,137,166,
三好,三好市,51330710,130,157,
三好,三好市,51330711,132,160,
三好,三好市,51330720,129,156,
三好,三好市,51330721,129,156,
三好,三好市,51330730,126,153,
三好,三好市,51330731,127,154,
三好,三好市,51330755,123,149,
三好,三好市,51330756,123,149,
三好,三好市,51330757,123,149,
三好,三好市,51330758,122,148,
三好,三好市,51330759,124,－,
三好,三好市,51330764,122,147,
三好,三好市,51330765,121,146,
三好,三好市,51330766,122,147,
三好,三好市,51330767,122,147,
三好,三好市,51330768,121,146,
三好,三好市,51330769,121,146,
三好,三好市,51330774,120,145,
三好,三好市,51330775,120,145,
三好,三好市,51330776,120,145,
三好,三好市,51330777,121,146,
三好,三好市,51330778,120,145,
三好,三好市,51330779,120,145,
三好,三好市,51330784,120,145,
三好,三好市,51330785,118,143,
三好,三好市,51330786,119,144,
三好,三好市,51330787,120,145,
三好,三好市,51330788,120,145,
三好,三好市,51330789,119,144,
三好,三好市,51330793,119,144,
三好,三好市,51330794,119,144,
三好,三好市,51330795,118,143,
三好,三好市,51330796,118,143,
三好,三好市,51330797,117,142,
三好,三好市,51331702,118,143,
三好,三好市,51331703,118,143,
三好,三好市,51331704,117,141,
三好,三好市,51331705,117,141,
三好,三好市,51331712,117,142,
三好,三好市,51331713,117,141,
三好,三好市,51331714,116,140,
三好,三好市,51331715,116,140,
三好,三好市,51331723,115,139,
三好,三好市,51331724,115,139,
三好,三好市,51331734,116,140,
三好,東みよし町,50337757,158,191,
三好,東みよし町,50337766,155,187,
三好,東みよし町,50337767,156,189,
三好,東みよし町,50337768,155,187,
三好,東みよし町,50337773,145,175,
三好,東みよし町,50337774,146,177,
三好,東みよし町,50337775,150,181,
三好,東みよし町,50337776,151,182,
三好,東みよし町,50337777,151,182,
三好,東みよし町,50337778,151,182,
三好,東みよし町,50337779,148,179,
三好,東みよし町,50337783,142,172,
三好,東みよし町,50337784,144,174,
三好,東みよし町,50337785,146,176,
三好,東みよし町,50337786,146,177,
三好,東みよし町,50337787,148,179,
三好,東みよし町,50337788,146,176,
三好,東みよし町,50337789,143,173,
三好,東みよし町,50337793,141,171,
三好,東みよし町,50337794,141,170,
三好,東みよし町,50337795,142,172,
三好,東みよし町,50337796,143,173,
三好,東みよし町,50337797,145,175,
三好,東みよし町,50337798,142,172,
三好,東みよし町,50337799,139,168,
三好,東みよし町,51330648,126,152,
三好,東みよし町,51330649,124,150,
三好,東みよし町,51330658,124,150,
三好,東みよし町,51330659,124,150,
三好,東みよし町,51330667,125,151,
三好,東みよし町,51330668,124,150,
三好,東みよし町,51330669,123,149,
三好,東みよし町,51330677,124,150,
三好,東みよし町,51330678,123,149,
三好,東みよし町,51330679,122,148,
三好,東みよし町,51330686,125,151,
三好,東みよし町,51330687,123,149,
三好,東みよし町,51330688,121,146,
三好,東みよし町,51330689,121,146,
三好,東みよし町,51330696,124,150,
三好,東みよし町,51330697,120,145,
三好,東みよし町,51330698,120,145,
三好,東みよし町,51330699,121,146,
三好,東みよし町,51330703,138,167,
三好,東みよし町,51330704,138,167,
三好,東みよし町,51330705,139,168,
三好,東みよし町,51330706,140,169,
三好,東みよし町,51330707,139,168,
三好,東みよし町,51330708,136,165,
三好,東みよし町,51330709,138,167,
三好,東みよし町,51330712,134,162,
三好,東みよし町,51330713,136,164,
三好,東みよし町,51330714,136,164,
三好,東みよし町,51330715,136,165,
三好,東みよし町,51330716,136,164,
三好,東みよし町,51330717,136,164,
三好,東みよし町,51330718,134,162,
三好,東みよし町,51330719,134,162,
三好,東みよし町,51330722,131,158,
三好,東みよし町,51330723,131,159,
三好,東みよし町,51330724,131,159,
三好,東みよし町,51330725,131,159,
三好,東みよし町,51330726,131,159,
三好,東みよし町,51330727,131,158,
三好,東みよし町,51330728,130,157,
三好,東みよし町,51330729,130,157,
三好,東みよし町,51330732,127,154,
三好,東みよし町,51330733,128,155,
三好,東みよし町,51330734,127,154,
三好,東みよし町,51330735,127,154,
三好,東みよし町,51330736,126,152,
三好,東みよし町,51330737,126,153,
三好,東みよし町,51330738,126,152,
三好,東みよし町,51330739,126,152,
三好,東みよし町,51330740,126,152,
三好,東みよし町,51330741,126,153,
三好,東みよし町,51330742,126,152,
三好,東みよし町,51330743,128,－,
三好,東みよし町,51330744,126,152,
三好,東みよし町,51330745,124,150,
三好,東みよし町,51330746,123,149,
三好,東みよし町,51330747,124,150,
三好,東みよし町,51330748,124,150,
三好,東みよし町,51330749,124,150,
三好,東みよし町,51330750,123,149,
三好,東みよし町,51330751,124,150,
三好,東みよし町,51330752,124,150,
三好,東みよし町,51330753,124,150,
三好,東みよし町,51330754,123,149,
三好,東みよし町,51330760,123,149,
三好,東みよし町,51330761,123,149,
三好,東みよし町,51330762,122,148,
三好,東みよし町,51330763,122,147,
三好,東みよし町,51330770,122,147,
三好,東みよし町,51330771,122,147,
三好,東みよし町,51330772,122,147,
三好,東みよし町,51330773,122,147,
三好,東みよし町,51330780,122,147,
三好,東みよし町,51330781,121,146,
三好,東みよし町,51330782,121,146,
三好,東みよし町,51330783,121,146,
三好,東みよし町,51330790,122,147,
三好,東みよし町,51330791,121,146,
三好,東みよし町,51330792,120,145,
三好,東みよし町,51331606,121,146,
三好,東みよし町,51331607,120,145,
三好,東みよし町,51331608,120,145,
三好,東みよし町,51331609,121,146,
三好,東みよし町,51331616,120,145,
三好,東みよし町,51331617,119,144,
三好,東みよし町,51331618,120,145,
三好,東みよし町,51331619,120,145,
三好,東みよし町,51331700,120,145,
三好,東みよし町,51331701,120,145,
三好,東みよし町,51331710,120,145,
三好,東みよし町,51331711,120,145,
三好,東みよし町,51331721,117,142,
阿南,阿南市,50345446,182,225,
阿南,阿南市,50345455,187,231,
阿南,阿南市,50345456,185,229,
阿南,阿南市,50345457,183,226,
阿南,阿南市,50345458,181,224,
阿南,阿南市,50345462,205,－,
阿南,阿南市,50345464,192,238,
阿南,阿南市,50345465,189,234,
阿南,阿南市,50345466,187,232,
阿南,阿南市,50345467,185,229,
阿南,阿南市,50345468,182,225,
阿南,阿南市,50345469,179,222,
阿南,阿南市,50345471,205,254,
阿南,阿南市,50345472,202,250,
阿南,阿南市,50345473,199,246,
阿南,阿南市,50345474,195,241,
阿南,阿南市,50345475,192,238,
阿南,阿南市,50345476,190,235,
阿南,阿南市,50345477,188,233,
阿南,阿南市,50345478,184,228,
阿南,阿南市,50345479,181,224,
阿南,阿南市,50345481,206,255,
阿南,阿南市,50345482,203,251,
阿南,阿南市,50345483,200,248,
阿南,阿南市,50345484,197,244,
阿南,阿南市,50345485,195,241,
阿南,阿南市,50345486,191,237,
阿南,阿南市,50345487,182,225,
阿南,阿南市,50345488,132,163,
阿南,阿南市,50345489,182,225,
阿南,阿南市,50345491,205,254,
阿南,阿南市,50345492,203,251,
阿南,阿南市,50345493,201,249,
阿南,阿南市,50345494,200,247,
阿南,阿南市,50345495,196,243,
阿南,阿南市,50345496,191,237,
阿南,阿南市,50345497,187,232,
阿南,阿南市,50345498,184,228,
阿南,阿南市,50345499,183,226,
阿南,阿南市,50345560,178,220,
阿南,阿南市,50345564,170,211,
阿南,阿南市,50345565,173,－,
阿南,阿南市,50345570,179,221,
阿南,阿南市,50345571,178,220,
阿南,阿南市,50345572,175,217,
阿南,阿南市,50345574,172,213,
阿南,阿南市,50345575,173,－,
阿南,阿南市,50345576,173,－,
阿南,阿南市,50345580,179,221,
阿南,阿南市,50345581,178,220,
阿南,阿南市,50345582,177,219,
阿南,阿南市,50345583,175,217,
阿南,阿南市,50345584,173,214,
阿南,阿南市,50345585,171,212,
阿南,阿南市,50345586,168,208,
阿南,阿南市,50345587,173,－,
阿南,阿南市,50345588,173,－,
阿南,阿南市,50345590,181,224,
阿南,阿南市,50345591,179,222,
阿南,阿南市,50345592,178,220,
阿南,阿南市,50345593,176,218,
阿南,阿南市,50345594,175,217,
阿南,阿南市,50345595,174,215,
阿南,阿南市,50345596,170,211,
阿南,阿南市,50345597,166,206,
阿南,阿南市,50345598,162,201,
阿南,阿南市,50345599,162,201,
阿南,阿南市,50346347,216,267,
阿南,阿南市,50346348,213,263,
阿南,阿南市,50346349,208,258,
阿南,阿南市,50346358,213,263,
阿南,阿南市,50346359,207,256,
阿南,阿南市,50346368,213,264,
阿南,阿南市,50346369,209,259,
阿南,阿南市,50346378,213,264,
阿南,阿南市,50346379,211,261,
阿南,阿南市,50346389,213,263,
阿南,阿南市,50346402,203,251,
阿南,阿南市,50346403,202,250,
阿南,阿南市,50346404,200,248,
阿南,阿南市,50346405,199,246,
阿南,阿南市,50346406,192,238,
阿南,阿南市,50346407,189,234,
阿南,阿南市,50346408,186,230,
阿南,阿南市,50346409,183,227,
阿南,阿南市,50346412,202,250,
阿南,阿南市,50346413,201,249,
阿南,阿南市,50346414,200,247,
阿南,阿南市,50346415,198,245,
阿南,阿南市,50346416,196,242,
阿南,阿南市,50346417,166,206,
阿南,阿南市,50346418,187,232,
阿南,阿南市,50346419,184,228,
阿南,阿南市,50346424,197,244,
阿南,阿南市,50346425,196,243,
阿南,阿南市,50346426,196,243,
阿南,阿南市,50346427,193,239,
阿南,阿南市,50346428,189,234,
阿南,阿南市,50346429,186,230,
阿南,阿南市,50346434,195,241,
阿南,阿南市,50346435,195,241,
阿南,阿南市,50346436,195,241,
阿南,阿南市,50346437,194,240,
阿南,阿南市,50346438,191,236,
阿南,阿南市,50346439,186,230,
阿南,阿南市,50346440,205,254,
阿南,阿南市,50346443,197,244,
阿南,阿南市,50346444,195,241,
阿南,阿南市,50346445,193,239,
阿南,阿南市,50346446,194,240,
阿南,阿南市,50346447,193,239,
阿南,阿南市,50346448,191,237,
阿南,阿南市,50346449,187,232,
阿南,阿南市,50346450,205,254,
阿南,阿南市,50346451,203,251,
阿南,阿南市,50346452,201,249,
阿南,阿南市,50346453,198,245,
阿南,阿南市,50346454,196,242,
阿南,阿南市,50346455,193,239,
阿南,阿南市,50346456,192,238,
阿南,阿南市,50346457,192,238,
阿南,阿南市,50346458,191,237,
阿南,阿南市,50346459,188,233,
阿南,阿南市,50346460,208,257,
阿南,阿南市,50346461,204,253,
阿南,阿南市,50346462,202,250,
阿南,阿南市,50346463,198,245,
阿南,阿南市,50346464,196,243,
阿南,阿南市,50346465,194,240,
阿南,阿南市,50346466,192,238,
阿南,阿南市,50346467,191,236,
阿南,阿南市,50346468,191,236,
阿南,阿南市,50346469,189,234,
阿南,阿南市,50346470,209,259,
阿南,阿南市,50346471,205,254,
阿南,阿南市,50346472,202,250,
阿南,阿南市,50346473,199,246,
阿南,阿南市,50346474,196,243,
阿南,阿南市,50346475,193,239,
阿南,阿南市,50346476,191,236,
阿南,阿南市,50346477,189,234,
阿南,阿南市,50346478,189,234,
阿南,阿南市,50346479,190,235,
阿南,阿南市,50346480,212,262,
阿南,阿南市,50346481,206,255,
阿南,阿南市,50346482,202,250,
阿南,阿南市,50346483,200,247,
阿南,阿南市,50346484,197,244,
阿南,阿南市,50346485,192,238,
阿南,阿南市,50346486,189,234,
阿南,阿南市,50346487,187,231,
阿南,阿南市,50346488,187,232,
阿南,阿南市,50346489,187,232,
阿南,阿南市,50346491,204,253,
阿南,阿南市,50346492,202,250,
阿南,阿南市,50346493,200,248,
阿南,阿南市,50346494,186,230,
阿南,阿南市,50346495,196,242,
阿南,阿南市,50346496,189,234,
阿南,阿南市,50346497,186,230,
阿南,阿南市,50346498,186,230,
阿南,阿南市,50346499,185,229,
阿南,阿南市,50346500,182,225,
阿南,阿南市,50346501,179,222,
阿南,阿南市,50346502,179,221,
阿南,阿南市,50346503,176,218,
阿南,阿南市,50346504,177,219,
阿南,阿南市,50346505,177,219,
阿南,阿南市,50346506,172,213,
阿南,阿南市,50346507,168,208,
阿南,阿南市,50346508,165,204,
阿南,阿南市,50346509,165,204,
阿南,阿南市,50346510,182,225,
阿南,阿南市,50346511,179,221,
阿南,阿南市,50346512,179,221,
阿南,阿南市,50346513,177,219,
阿南,阿南市,50346514,176,218,
阿南,阿南市,50346515,176,218,
